Gmt time,Open,High,Low,Close,Volume,trade_count,vwap
2020-12-18 05:00:00+00:00,668.9,684.66,628.78,660.4,2116830,32477,663.022912
2020-12-21 05:00:00+00:00,666.24,668.26,646.09,648.425,1029566,14846,658.498656
2020-12-22 05:00:00+00:00,646.89,649.88,614.43,640.46,712790,10404,631.838149
2020-12-23 05:00:00+00:00,631.92,650.98,622.87,645.98,374495,5754,641.067308
2020-12-24 05:00:00+00:00,644.43,666.08,641.2,661.97,279605,4087,658.742067
2020-12-28 05:00:00+00:00,674.51,680.61,660.94,663.9,413945,6952,669.258019
2020-12-29 05:00:00+00:00,660.77,669.45,655.02,665.9,294110,5160,662.317854
2020-12-30 05:00:00+00:00,672.02,696.44,668.67,694.53,439292,6899,685.773867
2020-12-31 05:00:00+00:00,699.99,718.71,691.22,705.64,643014,9827,707.428167
2021-01-04 05:00:00+00:00,718.49,744.215,717.19,729.51,692360,11056,732.080574
2021-01-05 05:00:00+00:00,723.66,740.82,719.32,735.345,478272,8269,732.832549
2021-01-06 05:00:00+00:00,758.5,773.86,749.97,756.36,796459,12389,763.885103
2021-01-07 05:00:00+00:00,777.63,816.91,775.45,816.01,815782,12730,800.15297
2021-01-08 05:00:00+00:00,856.0,884.355,838.47,880.53,1489866,21630,867.378849
2021-01-11 05:00:00+00:00,848.47,854.25,804.35,810.835,1314656,21153,830.063893
2021-01-12 05:00:00+00:00,830.94,867.94,827.42,849.22,786133,13080,854.801554
2021-01-13 05:00:00+00:00,853.06,860.105,832.01,854.33,512253,9172,845.676978
2021-01-14 05:00:00+00:00,843.5,863.0,839.07,845.79,661734,9061,851.428705
2021-01-15 05:00:00+00:00,850.61,858.99,819.13,826.03,769340,11158,838.21387
2021-01-19 05:00:00+00:00,837.82,849.0,833.3,844.5,491980,7444,840.243832
2021-01-20 05:00:00+00:00,858.8,859.405,837.605,851.21,480252,8440,849.80976
2021-01-21 05:00:00+00:00,854.46,855.49,841.6,844.83,506468,7079,847.413771
2021-01-22 05:00:00+00:00,834.38,847.98,829.1,846.99,314144,6523,837.849668
2021-01-25 05:00:00+00:00,854.42,900.22,839.56,881.85,973158,13981,874.320659
2021-01-26 05:00:00+00:00,891.77,895.67,872.35,883.03,498215,8997,886.050289
2021-01-27 05:00:00+00:00,870.565,890.855,858.87,863.46,603621,15110,876.713492
2021-01-28 05:00:00+00:00,819.0,847.61,802.32,836.27,672563,14982,831.373084
2021-01-29 05:00:00+00:00,829.21,841.81,780.45,793.24,661203,14628,805.320573
2021-02-01 05:00:00+00:00,813.73,841.885,796.23,840.25,489036,9237,823.667697
2021-02-02 05:00:00+00:00,845.34,880.0,843.06,872.47,395777,7379,869.217267
2021-02-03 05:00:00+00:00,877.03,878.08,853.76,854.73,290317,5527,861.569584
2021-02-04 05:00:00+00:00,855.67,855.67,833.51,849.79,268392,5490,844.384167
2021-02-05 05:00:00+00:00,845.45,864.48,839.35,852.72,349702,6445,852.76104
2021-02-08 05:00:00+00:00,868.85,876.75,855.23,863.0,288561,6507,865.132361
2021-02-09 05:00:00+00:00,855.19,859.77,841.88,849.14,290535,6041,848.879937
2021-02-10 05:00:00+00:00,843.635,844.68,800.32,804.97,835938,12999,815.937827
2021-02-11 05:00:00+00:00,811.95,829.21,801.73,811.26,329364,5774,814.298676
2021-02-12 05:00:00+00:00,801.18,817.23,785.42,816.6,438717,9330,799.806168
2021-02-16 05:00:00+00:00,818.89,820.68,792.59,796.56,426579,8805,803.667798
2021-02-17 05:00:00+00:00,779.09,799.7,762.63,798.31,557239,10309,781.994184
2021-02-18 05:00:00+00:00,780.9,794.59,776.51,787.24,370457,7416,786.858876
2021-02-19 05:00:00+00:00,794.67,796.355,777.61,781.05,325583,6546,785.382394
2021-02-22 05:00:00+00:00,762.435,768.31,710.72,714.82,800752,14919,739.811409
2021-02-23 05:00:00+00:00,661.71,713.0,619.815,698.54,1107717,20670,674.342903
2021-02-24 05:00:00+00:00,712.18,744.76,694.76,742.14,664804,13630,720.615388
2021-02-25 05:00:00+00:00,725.05,737.19,670.955,683.14,854565,16171,702.697903
2021-02-26 05:00:00+00:00,699.695,706.445,659.92,673.38,854674,19223,681.408801
2021-03-01 05:00:00+00:00,691.73,718.88,685.48,718.64,578508,11353,706.850123
2021-03-02 05:00:00+00:00,717.87,720.83,685.32,686.54,492189,14257,703.353269
2021-03-03 05:00:00+00:00,687.99,699.725,651.77,651.92,679981,18023,675.46295
2021-03-04 05:00:00+00:00,653.81,668.24,600.0,621.29,1363490,33544,625.786562
2021-03-05 05:00:00+00:00,625.48,627.175,540.27,597.74,1530433,37272,585.200825
2021-03-08 05:00:00+00:00,600.27,619.795,559.21,563.0,910664,22203,585.632155
2021-03-09 05:00:00+00:00,607.875,678.07,595.52,673.31,1497670,34900,649.294422
2021-03-10 05:00:00+00:00,700.58,717.7,656.7,668.01,993558,27413,687.480158
2021-03-11 05:00:00+00:00,699.77,702.21,677.22,699.6,944853,22815,692.087877
2021-03-12 05:00:00+00:00,669.29,694.77,666.34,694.04,865187,21581,683.86416
2021-03-15 04:00:00+00:00,694.17,713.03,685.53,707.41,715334,18523,701.830822
2021-03-16 04:00:00+00:00,703.36,707.64,671.43,676.52,762613,18531,691.439699
2021-03-17 04:00:00+00:00,656.87,703.53,651.21,701.73,953839,21547,680.636324
2021-03-18 04:00:00+00:00,684.8,688.72,652.08,653.8,753991,21917,671.876382
2021-03-19 04:00:00+00:00,645.98,657.02,625.05,655.54,1008235,23787,645.026582
2021-03-22 04:00:00+00:00,684.06,699.46,669.0,669.61,1039555,27580,687.075981
2021-03-23 04:00:00+00:00,675.79,677.56,657.84,663.05,764945,20990,668.346396
2021-03-24 04:00:00+00:00,667.47,667.5,630.97,630.97,887490,26078,650.689865
2021-03-25 04:00:00+00:00,612.63,645.35,610.23,640.225,970381,26133,629.807363
2021-03-26 04:00:00+00:00,642.335,642.61,600.0,618.75,1002279,26484,618.136572
2021-03-29 04:00:00+00:00,615.64,615.99,596.66,610.51,545217,16986,607.6584
2021-03-30 04:00:00+00:00,601.75,637.3,591.25,636.15,998402,20598,617.14385
2021-03-31 04:00:00+00:00,646.68,671.95,641.57,668.01,846594,18148,659.569781
2021-04-01 04:00:00+00:00,688.74,692.28,659.575,660.0,1061050,23515,676.209236
2021-04-05 04:00:00+00:00,707.71,708.01,684.89,690.51,979885,22669,696.254105
2021-04-06 04:00:00+00:00,690.63,696.47,681.61,691.48,765773,16940,690.152443
2021-04-07 04:00:00+00:00,686.9,691.32,668.67,670.87,821495,17585,680.36287
2021-04-08 04:00:00+00:00,676.53,689.47,671.87,683.775,841088,16398,683.135651
2021-04-09 04:00:00+00:00,678.055,680.94,669.51,676.95,601443,14561,675.163484
2021-04-12 04:00:00+00:00,685.39,704.73,682.25,701.2,786327,18328,698.6192
2021-04-13 04:00:00+00:00,712.66,762.92,710.94,762.5,685258,17523,738.070574
2021-04-14 04:00:00+00:00,770.8,780.65,728.23,732.68,1213246,28339,754.431869
2021-04-15 04:00:00+00:00,743.66,743.66,721.67,738.8,712939,16567,732.237359
2021-04-16 04:00:00+00:00,729.85,749.29,724.72,739.315,689508,17361,736.998784
2021-04-19 04:00:00+00:00,719.62,724.63,692.03,714.91,938026,22996,709.066589
2021-04-20 04:00:00+00:00,717.42,737.15,710.95,718.8,916596,21043,721.209312
2021-04-21 04:00:00+00:00,704.69,744.78,698.29,744.29,865960,20948,724.299242
2021-04-22 04:00:00+00:00,741.49,753.42,718.27,719.67,764312,19987,736.50535
2021-04-23 04:00:00+00:00,720.89,737.18,715.6,729.56,699440,16008,729.24607
2021-04-26 04:00:00+00:00,741.01,749.09,732.7,737.94,715346,18713,738.712523
2021-04-27 04:00:00+00:00,717.92,723.72,703.4,704.7,829698,20901,711.478677
2021-04-28 04:00:00+00:00,695.57,708.3,693.61,694.5,587027,16130,699.327943
2021-04-29 04:00:00+00:00,699.8,702.04,669.05,676.74,720750,17603,680.190846
2021-04-30 04:00:00+00:00,666.995,715.04,666.14,709.8,894965,20621,699.060171
2021-05-03 04:00:00+00:00,703.84,705.51,680.76,684.96,715471,18024,689.391138
2021-05-04 04:00:00+00:00,678.41,683.16,657.85,673.855,833792,20273,666.757051
2021-05-05 04:00:00+00:00,680.96,685.12,667.6,671.15,547222,12931,674.58811
2021-05-06 04:00:00+00:00,680.59,681.0,650.0,664.42,709737,15502,662.502359
2021-05-07 04:00:00+00:00,665.98,683.46,660.86,672.34,585556,13517,671.987574
2021-05-10 04:00:00+00:00,664.67,665.0,627.66,629.36,888219,20463,641.692631
2021-05-11 04:00:00+00:00,599.01,626.9,596.05,617.125,1016200,30019,612.899625
2021-05-12 04:00:00+00:00,602.45,619.98,586.84,590.055,778067,19789,600.546857
2021-05-13 04:00:00+00:00,601.88,605.98,560.0,571.85,980753,23149,578.679671
2021-05-14 04:00:00+00:00,583.85,592.685,570.6,589.76,762000,18108,583.456092
2021-05-17 04:00:00+00:00,575.3,589.53,561.44,576.74,763877,17782,573.636982
2021-05-18 04:00:00+00:00,568.57,596.0,563.88,577.3,872122,17906,582.001119
2021-05-19 04:00:00+00:00,551.46,566.075,547.05,563.32,849520,19654,556.847942
2021-05-20 04:00:00+00:00,575.19,588.6,571.19,586.725,710214,14942,580.220163
2021-05-21 04:00:00+00:00,595.825,596.22,580.01,580.64,595220,12997,587.435877
2021-05-24 04:00:00+00:00,582.45,614.39,574.68,606.23,623641,12285,600.394033
2021-05-25 04:00:00+00:00,607.74,613.83,595.93,604.835,548768,14429,603.122537
2021-05-26 04:00:00+00:00,607.74,626.07,601.76,619.11,560787,14203,616.807476
2021-05-27 04:00:00+00:00,620.76,630.995,616.47,630.945,508669,13082,622.663337
2021-05-28 04:00:00+00:00,631.84,635.58,622.56,625.36,502980,11360,628.98211
2021-06-01 04:00:00+00:00,627.66,633.6,620.63,623.7,401353,11148,626.204435
2021-06-02 04:00:00+00:00,620.42,623.0,599.22,604.68,536598,12450,607.164293
2021-06-03 04:00:00+00:00,601.8,604.54,571.48,572.935,757393,16315,588.31779
2021-06-04 04:00:00+00:00,580.68,600.49,577.24,599.12,598051,12397,593.337393
2021-06-07 04:00:00+00:00,591.67,608.1,583.0,605.24,480662,11536,594.299269
2021-06-08 04:00:00+00:00,623.09,623.09,595.72,603.685,611287,12927,606.518103
2021-06-09 04:00:00+00:00,602.48,611.57,597.79,598.915,396305,8625,602.758063
2021-06-10 04:00:00+00:00,603.9,616.32,600.62,609.74,505779,9967,610.450051
2021-06-11 04:00:00+00:00,610.28,612.42,601.59,609.84,365988,7887,606.936845
2021-06-14 04:00:00+00:00,612.27,625.0,609.49,617.65,408675,9072,617.732293
2021-06-15 04:00:00+00:00,616.6,616.725,598.31,598.905,405336,8057,606.262599
2021-06-16 04:00:00+00:00,597.125,608.29,593.7,604.545,509092,11875,600.770415
2021-06-17 04:00:00+00:00,601.89,621.38,601.73,616.28,398160,9150,615.345222
2021-06-18 04:00:00+00:00,612.59,628.3,611.96,623.47,443411,9817,620.25553
2021-06-21 04:00:00+00:00,624.88,631.2,609.105,620.715,469963,10985,621.050966
2021-06-22 04:00:00+00:00,618.695,628.21,615.62,623.02,386597,8795,622.792219
2021-06-23 04:00:00+00:00,631.97,657.13,630.3,656.35,631242,15028,649.923742
2021-06-24 04:00:00+00:00,674.75,697.54,667.64,679.98,841177,19524,684.018074
2021-06-25 04:00:00+00:00,689.58,693.65,668.85,672.27,564969,15139,678.244731
2021-06-28 04:00:00+00:00,671.54,694.295,670.47,688.5,341959,8527,686.317987
2021-06-29 04:00:00+00:00,685.145,687.46,676.05,680.64,335467,7631,680.642805
2021-06-30 04:00:00+00:00,679.77,692.49,678.31,679.83,331211,8285,684.962641
2021-07-01 04:00:00+00:00,683.92,687.73,673.305,677.955,404277,8938,679.145716
2021-07-02 04:00:00+00:00,678.84,700.0,673.35,678.53,514837,11484,683.18324
2021-07-06 04:00:00+00:00,681.61,683.94,651.6,659.745,533725,12786,661.807466
2021-07-07 04:00:00+00:00,664.26,665.46,638.42,644.48,431646,9642,647.635215
2021-07-08 04:00:00+00:00,628.115,654.25,620.825,653.43,498022,11799,640.212523
2021-07-09 04:00:00+00:00,653.94,658.76,647.57,656.85,387472,9089,653.18475
2021-07-12 04:00:00+00:00,662.975,687.05,662.27,685.61,461894,10946,680.390365
2021-07-13 04:00:00+00:00,687.1,692.83,666.35,668.99,399988,9607,677.434125
2021-07-14 04:00:00+00:00,670.75,678.22,652.91,653.18,405794,9917,665.232346
2021-07-15 04:00:00+00:00,658.37,665.82,637.985,650.8,366658,9010,652.209396
2021-07-16 04:00:00+00:00,654.35,656.415,642.35,644.35,326647,8327,646.332863
2021-07-19 04:00:00+00:00,630.28,646.95,621.44,646.4,344620,9593,636.27727
2021-07-20 04:00:00+00:00,652.48,662.18,640.81,660.97,281161,6577,651.289097
2021-07-21 04:00:00+00:00,659.96,664.67,650.51,655.23,238705,5979,657.10678
2021-07-22 04:00:00+00:00,656.18,661.81,644.72,649.04,260954,6372,651.009824
2021-07-23 04:00:00+00:00,646.36,648.78,637.44,643.315,319000,7165,643.150573
2021-07-26 04:00:00+00:00,650.95,668.05,647.44,658.165,461589,11140,658.340487
2021-07-27 04:00:00+00:00,663.61,666.255,627.37,644.825,702890,16488,641.369116
2021-07-28 04:00:00+00:00,647.145,654.91,639.69,646.935,401535,8243,647.178071
2021-07-29 04:00:00+00:00,649.43,683.67,649.39,677.3,665202,14697,673.83813
2021-07-30 04:00:00+00:00,671.365,697.34,669.26,687.58,602151,16869,686.756638
2021-08-02 04:00:00+00:00,700.24,726.79,698.4,710.245,748084,17020,716.82552
2021-08-03 04:00:00+00:00,719.49,722.32,701.23,710.08,417001,11648,710.894096
2021-08-04 04:00:00+00:00,710.8,724.88,709.13,710.99,375525,9070,714.432731
2021-08-05 04:00:00+00:00,715.4,720.79,711.72,714.58,264530,7619,716.042138
2021-08-06 04:00:00+00:00,711.745,716.32,697.84,698.86,360577,11934,703.555872
2021-08-09 04:00:00+00:00,710.19,718.72,705.26,713.805,248154,6343,714.348688
2021-08-10 04:00:00+00:00,713.88,716.32,701.93,709.72,247071,6768,709.274854
2021-08-11 04:00:00+00:00,713.37,714.78,704.53,707.63,200379,5699,708.156016
2021-08-12 04:00:00+00:00,706.34,722.59,699.76,722.26,347400,8931,713.902295
2021-08-13 04:00:00+00:00,722.765,729.73,714.73,717.07,300436,8645,719.711143
2021-08-16 04:00:00+00:00,705.07,709.03,678.21,686.14,496714,12508,687.343116
2021-08-17 04:00:00+00:00,672.5,674.09,649.09,665.91,444238,12200,660.937622
2021-08-18 04:00:00+00:00,671.15,695.62,670.22,689.205,378834,9447,688.387192
2021-08-19 04:00:00+00:00,678.56,686.085,667.7,673.45,254589,6645,676.728114
2021-08-20 04:00:00+00:00,682.92,691.61,673.8,680.1,243422,6231,680.661085
2021-08-23 04:00:00+00:00,684.055,711.92,681.4,706.43,395729,12536,704.411156
2021-08-24 04:00:00+00:00,710.675,714.99,702.69,708.67,248072,7204,707.960496
2021-08-25 04:00:00+00:00,707.02,716.61,704.64,711.01,236698,6116,712.029897
2021-08-26 04:00:00+00:00,708.29,715.3,697.75,701.2,300626,7617,705.061032
2021-08-27 04:00:00+00:00,705.21,714.96,702.885,711.8,324013,10422,710.97741
2021-08-30 04:00:00+00:00,714.685,730.92,713.05,730.83,366403,9144,725.65759
2021-08-31 04:00:00+00:00,733.745,740.215,726.64,735.48,385017,9711,734.302038
2021-09-01 04:00:00+00:00,734.7,741.78,731.5,734.08,207393,6515,736.298075
2021-09-02 04:00:00+00:00,734.25,740.73,730.605,731.92,249120,6302,735.164311
2021-09-03 04:00:00+00:00,731.725,733.98,724.25,733.82,344199,8321,728.9436
2021-09-07 04:00:00+00:00,740.715,760.11,739.26,752.92,340631,10611,753.305068
2021-09-08 04:00:00+00:00,761.42,764.37,740.935,753.835,383487,11175,751.124399
2021-09-09 04:00:00+00:00,753.66,762.02,751.66,754.85,306590,7685,756.877182
2021-09-10 04:00:00+00:00,759.67,762.51,734.63,735.83,318524,8308,749.253893
2021-09-13 04:00:00+00:00,739.98,744.55,709.075,742.97,488792,11409,729.269707
2021-09-14 04:00:00+00:00,743.79,754.27,736.51,744.49,306826,7505,746.101887
2021-09-15 04:00:00+00:00,745.65,756.8,738.83,755.61,291686,7755,749.523839
2021-09-16 04:00:00+00:00,752.4,758.9,747.86,756.79,345875,6222,752.257032
2021-09-17 04:00:00+00:00,757.15,760.87,750.57,759.9,414952,8665,756.567408
2021-09-20 04:00:00+00:00,734.02,741.77,718.78,730.29,580651,13596,729.287141
2021-09-21 04:00:00+00:00,734.97,744.53,730.47,739.27,301178,7401,739.614395
2021-09-22 04:00:00+00:00,743.27,753.55,739.51,752.1,291053,6839,748.525732
2021-09-23 04:00:00+00:00,754.585,757.9,748.11,753.94,239221,5952,753.400672
2021-09-24 04:00:00+00:00,745.82,774.75,744.82,774.55,464611,9945,764.11954
2021-09-27 04:00:00+00:00,773.0,798.84,769.43,791.0,491305,11776,785.848898
2021-09-28 04:00:00+00:00,787.09,795.61,766.41,777.65,448672,11355,781.074035
2021-09-29 04:00:00+00:00,780.27,793.33,770.97,781.33,358752,9024,781.796123
2021-09-30 04:00:00+00:00,780.0,788.93,775.01,775.01,323528,9437,782.099086
2021-10-01 04:00:00+00:00,778.04,780.38,763.76,774.88,319258,7039,771.746534
2021-10-04 04:00:00+00:00,795.755,806.78,776.15,780.89,600336,13409,789.516078
2021-10-05 04:00:00+00:00,784.42,797.22,774.61,780.61,303275,7453,786.127237
2021-10-06 04:00:00+00:00,776.26,786.38,773.27,782.73,241330,6788,781.117503
2021-10-07 04:00:00+00:00,784.56,804.57,783.76,793.31,306142,7134,792.28069
2021-10-08 04:00:00+00:00,796.1,796.1,781.92,785.5,278067,7940,786.794589
2021-10-11 04:00:00+00:00,787.77,801.13,785.67,791.65,225129,5818,794.905562
2021-10-12 04:00:00+00:00,800.355,812.3,798.0,805.925,340643,7584,806.948581
2021-10-13 04:00:00+00:00,810.81,815.18,805.89,811.19,233575,5364,809.814955
2021-10-14 04:00:00+00:00,815.99,820.22,813.73,818.325,193882,4972,817.123366
2021-10-15 04:00:00+00:00,825.57,843.21,822.755,843.1,547254,8238,831.663559
2021-10-18 04:00:00+00:00,851.52,874.74,851.52,870.26,425875,10043,865.149302
2021-10-19 04:00:00+00:00,877.755,877.755,862.62,863.69,359220,8280,869.495371
2021-10-20 04:00:00+00:00,865.37,869.29,857.52,865.22,352676,8602,865.014328
