;Gmt time;Open;High;Low;Close;Volume;trade_count;vwap;MACD;MACD_signal ;MACD_hist;MACD_diff;MACD_slope;Signal_slope;EMA_5;MACD_Hist_volatility_5;EMA_10;MACD_Hist_volatility_10;EMA_20;MACD_Hist_volatility_20;EMA_50;MACD_Hist_volatility_50;EMA_100;MACD_Hist_volatility_100;Close_slope_pct;EMA_5_slope_pct;EMA_10_slope_pct;EMA_20_slope_pct;EMA_50_slope_pct;EMA_100_slope_pct;EMA_5_x_EMA_10_diff;EMA_5_x_EMA_10_UP_cont;EMA_5_x_EMA_10_DOWN_cont;EMA_5_x_EMA_20_diff;EMA_5_x_EMA_20_UP_cont;EMA_5_x_EMA_20_DOWN_cont;EMA_5_x_EMA_50_diff;EMA_5_x_EMA_50_UP_cont;EMA_5_x_EMA_50_DOWN_cont;EMA_5_x_EMA_100_diff;EMA_5_x_EMA_100_UP_cont;EMA_5_x_EMA_100_DOWN_cont;EMA_10_x_EMA_20_diff;EMA_10_x_EMA_20_UP_cont;EMA_10_x_EMA_20_DOWN_cont;EMA_10_x_EMA_50_diff;EMA_10_x_EMA_50_UP_cont;EMA_10_x_EMA_50_DOWN_cont;EMA_10_x_EMA_100_diff;EMA_10_x_EMA_100_UP_cont;EMA_10_x_EMA_100_DOWN_cont;EMA_20_x_EMA_50_diff;EMA_20_x_EMA_50_UP_cont;EMA_20_x_EMA_50_DOWN_cont;EMA_20_x_EMA_100_diff;EMA_20_x_EMA_100_UP_cont;EMA_20_x_EMA_100_DOWN_cont;EMA_50_x_EMA_100_diff;EMA_50_x_EMA_100_UP_cont;EMA_50_x_EMA_100_DOWN_cont;RSI;RSI_norm;BB_Width;BB_Percent_b;BB_Breakout_up_cont;BB_Breakout_down_cont;Body_today;Body_prev;Engulfing_ratio;Engulfing_direction;Engulfing_strength;Engulfing_inclusion;Engulfing_index;OBV;OBV_diff;OBV_pct;OBV_slope;OBV_momentum;VWAP;Close_VWAP_Diff;Close_VWAP_Ratio;Avg_Trade_Size;Trade_Count_Norm_3;Trade_Count_Norm_5;Trade_Count_Norm_10;Donchian_High;Donchian_Low;Vol_MA;ADX;Donchian_Close_HighDiff;Donchian_Close_LowDiff;Donchian_Close_HighPct;Donchian_Close_LowPct;Vol_Ratio;Vol_Diff;ADX_Above_Threshold;ADX_Slope;Profit_1;Target_1;Cumulative_1;Profit_5;Target_5;Cumulative_5;Profit_10;Target_10;Cumulative_10;Profit_20;Target_20;Cumulative_20;Profit_50;Target_50;Cumulative_50
0;2020-07-27 04:00:00+00:00;1433.52;1546.99;1417.26;1542.59;86492;1441;1487.812076;;;;;;;1542.59;;1542.59;;1542.59;;1542.59;;1542.59;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;109.06999999999994;;;1.0;;;;86492.0;;;;;1542.59;0.0;1.0;60.022206800832755;;;;;;;;;;;;;;;;-0.04099598726816588;0;-0.04099598726816588;-0.03726200740313371;0;-0.03726200740313371;-0.07959341108136316;0;-0.07959341108136316;0.3062576575758951;2;0.3062576575758951;-0.7316817819381689;0;-0.7316817819381689
1;2020-07-28 04:00:00+00:00;1500.805;1564.325;1477.45;1479.35;77486;1368;1515.340439;;;;;;;1521.51;;1531.091818181818;;1536.5671428571427;;1540.11;;1541.337722772277;;;;;;;;-0.006258160397719701;0.0;-0.006258160397719701;-0.009799209183365049;0.0;-0.009799209183365049;-0.012077059430819818;0.0;-0.012077059430819818;-0.012863970354669883;0.0;-0.012863970354669883;-0.0035633487939509133;0.0;-0.0035633487939509133;-0.005855543966458112;0.0;-0.005855543966458112;-0.006647410518202582;0.0;-0.006647410518202582;-0.0023003922725371574;0.0;-0.0023003922725371574;-0.00309509061164986;0.0;-0.00309509061164986;-0.0007965306721156762;0.0;-0.0007965306721156762;;;;;;;21.455000000000155;109.06999999999994;0.19670853580089354;-1.0;-45.82999999999993;0.19670853580089354;-1.7733573884491638;9006.0;-77486.0;-0.8958747629838598;;;1512.706633694764;-33.356633694764014;0.9779490398523004;56.64181286549707;;;;1564.325;1417.26;;;-84.97500000000014;62.08999999999992;-0.054320553593402994;0.04380988668275399;;;;;0.01347213303139897;2;-0.027523854236766912;0.005536215229661713;1;-0.031725792173471996;-0.07182208402338866;0;-0.15141549510475183;0.36841518234359694;2;0.36841518234359694;-0.7125697096697874;0;-1.4442514916079563
2;2020-07-29 04:00:00+00:00;1498.09;1533.31;1492.2;1499.28;49589;922;1509.297514;;;;;;;1514.1000000000001;;1525.3078512396692;;1533.0159863945578;;1538.5088235294118;;1540.5048965787666;;;;;;;;-0.007347927325333064;0.0;0.0;-0.012339066625812195;0.0;0.0;-0.015865247671064134;0.0;0.0;-0.017140417169337063;0.0;0.0;-0.005028085305892402;0.0;0.0;-0.008580368268190326;0.0;0.0;-0.00986497697790372;0.0;0.0;-0.003570234405450561;0.0;0.0;-0.00486133487848083;0.0;0.0;-0.0012957265204335759;0.0;0.0;;;;;;;1.1900000000000546;21.455000000000155;0.05546492658795531;1.0;-1.525000000000091;0.05546492658795531;-0.004691446074146369;58595.0;49589.0;5.506218076837664;;;1509.5890484016727;-10.309048401672726;0.9931709570809435;53.78416485900217;0.7413562047708389;;;1564.325;1477.45;;;-65.04500000000007;21.829999999999927;-0.04158023428635359;0.014775457714305003;;;;;-0.007857104743610248;1;-0.007857104743610248;-0.008657488928018795;1;-0.008657488928018795;0.036724294327944045;2;-0.11469120077680778;0.43513553172189323;2;0.43513553172189323;-0.7159536577557227;0;-2.160205149363679
3;2020-07-30 04:00:00+00:00;1482.055;1513.24;1473.42;1487.5;49434;1266;1491.775116;;;;;;;1505.2333333333336;;1518.4336964688202;;1528.681130547457;;1536.5084775086505;;1539.455294666316;;;;;;;;-0.008693407664875096;0.0;0.0;-0.01533857960667461;0.0;0.0;-0.020354683773712405;0.0;0.0;-0.0222299156406488;0.0;0.0;-0.006703447745814062;0.0;0.0;-0.011763541369545391;0.0;0.0;-0.013655218355692627;0.0;0.0;-0.005094242612891346;0.0;0.0;-0.006998685935335449;0.0;0.0;-0.0019141946946268423;0.0;0.0;;;;;;;5.444999999999936;1.1900000000000546;4.575630248255509;1.0;-10.589999999999918;-8.899159656386784;431.21700690179426;9161.0;-49434.0;-0.8436556020138237;;;1505.4371629765667;-17.937162976566697;0.9880850802559562;39.04739336492891;1.0680539932508437;;;1533.31;1473.42;;;-45.809999999999945;14.079999999999927;-0.029876541599546044;0.009555998968386424;;;;;-0.03753949579831927;0;-0.03753949579831927;0.0025546218487394654;1;0.0025546218487394654;0.08978151260504198;2;0.08978151260504198;0.5044201680672268;2;0.5044201680672268;-0.7083126050420168;0;-2.868517754405696
4;2020-07-31 04:00:00+00:00;1506.41;1511.65;1421.115;1431.66;127894;1778;1468.216045;;;;;;;1480.7088888888893;;1502.6566607472164;;1519.4410228762706;;1532.3967725083114;;1537.3207343758938;;;;;;;;-0.014605979151227574;0.0;0.0;-0.02549104137919231;0.0;0.0;-0.03373009167515834;0.0;0.0;-0.03682500614290306;0.0;0.0;-0.011046405800787031;0.0;0.0;-0.019407579221414548;0.0;0.0;-0.022548367984349095;0.0;0.0;-0.008454565987393801;0.0;0.0;-0.011630436707068714;0.0;0.0;-0.003202950274121816;0.0;0.0;;;;;;;74.75;5.444999999999936;13.728190998397187;-1.0;50.39499999999998;0.9999999998163452;691.8321852371678;-118733.0;-127894.0;-13.960702980024015;;;1481.298566980903;-49.63856698090285;0.9664898298780689;71.93138357705287;1.3449319213313162;1.3121771217712177;;1513.24;1421.115;;;-81.57999999999993;10.545000000000073;-0.053910813882794485;0.007420229889910438;;;;;0.037334283279549484;2;-0.0002052125187697873;0.015227079055082878;2;0.015227079055082878;0.15300420490898672;2;0.15300420490898672;0.5475531900032131;2;0.5475531900032131;-0.6912116005196766;0;-3.5597293549253726
5;2020-08-03 04:00:00+00:00;1450.18;1508.4;1444.69;1485.11;55401;1000;1478.83514;;;;;;;1482.1759259259263;;1499.466358793177;;1516.171401649959;;1530.5423892726915;;1536.2868584476582;;-0.03726200740313371;-0.03916405141617254;-0.027955348606449458;-0.017126130955108513;-0.007809988867624216;-0.004086077021335342;-0.011531057543142664;0.0;0.0;-0.022421921220145365;0.0;0.0;-0.03160086495203098;0.0;0.0;-0.03522189376560073;0.0;0.0;-0.011017911852580074;0.0;0.0;-0.020303933231330923;0.0;0.0;-0.023967203424291785;0.0;0.0;-0.009389473773125254;0.0;0.0;-0.013093555208839595;0.0;0.0;-0.003739190466532568;0.0;0.0;;;0.06677352055880972;0.40134638964146296;-59.46490068425078;-39.866164317824314;34.929999999999836;74.75;0.46729096989341196;1.0;-21.300000000000182;0.46729096989341196;-4.651086116585656;-63332.0;55401.0;-0.4666015345354704;;;1481.7716996119168;3.3383003880830984;1.002252911422831;55.401;0.7418397626112759;0.7893905904641617;;1511.65;1421.115;;;-26.54000000000019;63.99499999999989;-0.017556974167300756;0.04503154213416922;;;;;0.001636242433220478;1;0.001636242433220478;-0.04396980695032689;0;-0.04396980695032689;0.23530916901778323;2;0.23530916901778323;-0.664193224744295;0;-0.664193224744295;-0.6991266640181536;0;-4.2588560189435265
6;2020-08-04 04:00:00+00:00;1496.91;1527.22;1464.36;1487.54;80533;1185;1495.973252;;;;;;;1483.9639506172844;;1497.2979299216902;;1513.44460149282;;1528.8560210659193;;1535.321574121962;;0.005536215229661713;-0.024676833791901227;-0.022071758113277874;-0.015048181572676227;-0.007307256581725058;-0.0039031995139224046;-0.008905361476792537;0.0;0.0;-0.019479174094946605;0.0;0.0;-0.029363177323484122;0.0;0.0;-0.03345072743737649;0.0;0.0;-0.010668822337602095;0.0;0.0;-0.020641637086418915;0.0;0.0;-0.024765915389430494;0.0;0.0;-0.010080360322193314;0.0;0.0;-0.014249114320987192;0.0;0.0;-0.004211204457111994;0.0;0.0;;;0.04455134327988229;0.4257804293716652;-38.05538631523268;-28.217844800159128;9.370000000000118;34.929999999999836;0.26825078728118845;-1.0;-37.3599999999999;-0.06956770684026646;0.6971970819487183;17201.0;80533.0;-1.2716004547464157;;;1482.653463021208;4.886536978792037;1.0032958051902665;67.96033755274262;0.8970476911430735;0.963258006828158;;1527.22;1444.69;75261.28571428571;;-39.680000000000064;42.84999999999991;-0.025981849373371266;0.02966034235718383;1.0700454986342676;5271.71428571429;;;-0.0008335910294849276;1;-0.0008335910294849276;-0.07693238501149553;0;-0.12090219196182242;0.269912069591406;2;0.269912069591406;-0.6806506043534963;0;-1.3448438290977913;-0.6898772469984;0;-4.948733265941927
7;2020-08-05 04:00:00+00:00;1493.885;1497.16;1470.22;1486.3;47298;826;1485.568996;;;;;;;1484.7426337448564;;1495.2983062995647;;1510.8594013506467;;1527.1871574947068;;1534.350849881923;;-0.008657488928018795;-0.019389317915027862;-0.019674418456388763;-0.014452938025793371;-0.007358856745931797;-0.003994824495858991;-0.007059241965458082;0.0;0.0;-0.017286034413554942;0.0;0.0;-0.027792614377060997;0.0;0.0;-0.03233172917451328;0.0;0.0;-0.010299499104397826;0.0;0.0;-0.020880774853721588;0.0;0.0;-0.025452160166212084;0.0;0.0;-0.010691391728859924;0.0;0.0;-0.015310349997905705;0.0;0.0;-0.004668875041042668;0.0;0.0;;;0.044979973849054625;0.4126712579328254;-39.28908059315677;-27.605450151029345;7.585000000000036;9.370000000000118;0.8094983990598124;-1.0;10.610000000000127;0.6771611525424531;5.8159868189082555;-30097.0;-47298.0;-2.749723853264345;-16655.571428571428;;1482.9538737422208;3.346126257779133;1.0022563926748007;57.261501210653755;0.8229823978744604;0.6820809248554913;;1527.22;1464.36;69662.14285714286;;-40.92000000000007;21.940000000000055;-0.02679378216628912;0.0149826545385015;0.6789627487772519;-22364.142857142855;;;0.003364058400053825;1;0.003364058400053825;0.04577810670793243;2;-0.07512408525389;0.26417277803942685;2;0.26417277803942685;-0.6989672340711836;0;-2.0438110631689748;-0.6979479243759671;0;-5.646681190317894
8;2020-08-06 04:00:00+00:00;1488.31;1516.59;1477.885;1491.3;47420;766;1496.055985;;;;;;;1486.928422496571;;1494.5713415178257;;1508.9966012220139;;1525.7798179851104;;1533.4983578050533;;0.0025546218487394654;-0.012160846050509868;-0.01571511156956505;-0.012876805327212837;-0.006982492892545491;-0.0038695094829329494;-0.005113786681800495;0.0;0.0;-0.014624405851922742;0.0;0.0;-0.025463304095767275;0.0;0.0;-0.03036842854865476;0.0;0.0;-0.009559504436594719;0.0;0.0;-0.020454115396871312;0.0;0.0;-0.02538445254218931;0.0;0.0;-0.010999763245826563;0.0;0.0;-0.015977686874154594;0.0;0.0;-0.00503328861140136;0.0;0.0;;;0.042859568371858656;0.4720601591059218;-33.677900388582884;-30.11327008180365;2.990000000000009;7.585000000000036;0.3941990770739348;1.0;-2.5850000000000364;0.3941990770739348;-0.4016906784659657;17323.0;47420.0;-1.5755723161776922;1188.142857142857;;1483.590628978983;7.7093710210169775;1.0051964274176648;61.90600522193211;0.8275117032769176;0.6894689468946895;;1516.59;1470.22;65367.0;;-25.289999999999964;21.079999999999927;-0.016675568215536146;0.014337990232754233;0.7254425015680585;-17947.0;;;-0.025373834909139623;0;-0.025373834909139623;0.08700462683564675;2;0.08700462683564675;0.3418292764701938;2;0.3418292764701938;-0.7270066385033193;0;-2.770817701672294;-0.7051297525648763;0;-6.3518109428827705
9;2020-08-07 04:00:00+00:00;1498.26;1499.34;1415.49;1453.46;95459;1374;1451.077182;;;;;;;1475.772281664381;;1487.0965521509481;;1503.7074011056316;;1522.9437466915767;;1531.9134398287156;;0.015227079055082878;-0.003333948530701935;-0.010355065799615721;-0.010354874940032635;-0.00616878473403559;-0.0035173496501193376;-0.007615020336230164;0.0;0.0;-0.018577496806034734;0.0;0.0;-0.030973872232425207;0.0;0.0;-0.036647735247111526;0.0;0.0;-0.011046596527003835;0.0;0.0;-0.023538094968052883;0.0;0.0;-0.029255496108695583;0.0;0.0;-0.012631028314561166;0.0;0.0;-0.018412292750847437;0.0;0.0;-0.0058552219100197695;0.0;0.0;;;0.04581853573767307;0.05804264209530195;-63.80643620425303;-3.931700420301695;44.799999999999955;2.990000000000009;14.983277586962053;-1.0;34.84999999999991;0.9999999996655519;522.1672237309883;-78136.0;-95459.0;-5.510535126710154;-19533.0;-68884.0;1479.5791706206085;-26.11917062060843;0.9823468921844495;69.47525473071325;1.389750505731625;1.333721607454863;1.1521046453127621;1516.59;1415.49;71919.85714285714;;-63.12999999999988;37.97000000000003;-0.04162628000975866;0.026824633165900166;1.3272968522502044;23539.142857142855;;;-0.023151651920245545;0;-0.048525486829385164;0.1357106490718699;2;0.1357106490718699;0.4100732046289544;2;0.4100732046289544;-0.7121420610130311;0;-3.4829597626853253;-0.7035590934735046;0;-7.055370036356275
