;Close;Volume;EMA_5;EMA_20;EMA_50;EMA_100;EMA_5_slope_pct;EMA_20_slope_pct;EMA_5_x_EMA_20_diff;EMA_20_x_EMA_50_diff;MACD_hist;MACD_diff;MACD_slope;BB_Width;BB_Percent_b;OBV_slope;OBV_momentum;Donchian_Close_HighPct;Donchian_Close_LowPct;Engulfing_strength;Engulfing_direction;RSI_norm;ADX;ADX_Slope;Vol_Ratio;Avg_Trade_Size;Trade_Count_Norm_5;Close_VWAP_Diff
0;-0.8755816718871032;-0.4619784106013943;-0.8762455030040261;-0.878381834864697;-0.877472070465661;-0.875945251497748;;;-0.5664466452797671;-1.085090068286715;;;;;;;;;;;-1.0839569089634598;;;;;1.5554623145855127;;-0.7986234817240562
1;-0.8911602403429323;-0.17926494849899205;-0.8815113144363714;-0.879967004644049;-0.8781877142086407;-0.8763602737108432;;;-0.8954850785516556;-1.164965564086604;;;;;;;;;;-0.06772946043976134;-1.0839569089634598;;;;;2.9172209098156427;;-0.8080806518426797
2;-0.8921339008714215;-0.4651947418807704;-0.88535096860579;-0.881500278984196;-0.8789200212250479;-0.8767930165506113;;;-1.1081535193093413;-1.239598530372302;;;;;;;;;;-0.465429486123152;0.9254836766588604;;;;;1.9887295103740954;;-0.8061809827970686
3;-0.8865701264229112;-0.7217797984939974;-0.8860300911119456;-0.8823213951326558;-0.8793680232681785;-0.877068968006273;;;-1.101495401284981;-1.2754321174604917;;;;;;;;;;-0.21858119431966827;0.9254836766588604;;;;;1.060644276986403;;-0.7984291784426836
4;-0.8918557121489961;-0.7084083641048127;-0.8882694540424999;-0.8836021352040185;-0.8800412643022466;-0.8774802661846882;;;-1.1961139499920117;-1.3335952697339035;;;;;;;;;;-0.3214346492377865;-1.0839569089634598;;;;;1.629702487684199;-0.6208216364186832;-0.8047233070227126
5;-0.8931075613999108;-0.9983856600901898;-0.8901855082243971;-0.8848882797449018;-0.880745610813625;-0.8779167698439858;-1.2827632359603873;-1.2840103669176262;-1.2625288495639864;-1.3901649076204472;;;;;;;;;;-0.32829154623232787;0.9254836766588604;;;;;0.6162114325414643;-1.090591507378526;-0.8058443709946813
6;-0.9007577512666127;-0.7843700166616102;-0.894048767221665;-0.8868303659175852;-0.881773768088398;-0.878548435417539;-1.2125593130734822;-1.3293484587750815;-1.4522802680742544;-1.47901900521445;;;;;;;;;;-0.20315317608195055;-1.0839569089634598;-2.212338673557417;;;-0.5121149830299997;1.6292220892459566;-0.3789995107496922;-0.8145597195194508
7;-0.8986713358484212;-0.7786149096047819;-0.8959190306172973;-0.8883751919783736;-0.8826657603258935;-0.8791120094298019;-1.0927020225277286;-1.3364457734316058;-1.496163396054532;-1.5445372811532125;;;;;;;;;;-0.3197204249891509;0.9254836766588604;-1.9201777741385815;;;-0.38871426163393075;2.957160324592917;-0.6769092279394469;-0.8103194168166323
8;-0.8897692967308046;-0.13276187300762787;-0.8941568377768547;-0.8888670804451714;-0.8831138331939412;-0.879427268010294;-0.9241901333217616;-1.30250932391664;-1.2945970819293364;-1.552764911280496;;;;-0.25307448977585834;-0.09469205933358148;;;;;-0.15344067287152655;0.9254836766588604;-0.8682851857363377;;;1.516858407585117;2.491284179549566;1.8217210604922933;-0.7979833216077944
9;-0.8893520136471663;-0.7757044384001609;-0.8928409940293838;-0.8892696624865177;-0.8835251655481378;-0.8797251671801956;-0.6787726851761328;-1.2076826481189555;-1.1404548899628704;-1.5560501068234094;;;;-0.7541828996599845;0.37306749252482124;-0.42238591637211986;0.11031284683312412;;;-0.2048674003305855;0.9254836766588604;-0.8244206912599056;;;-0.27927963959803553;1.5198916174403738;-0.16524750412740752;-0.797493773945067
10;-0.8894911080083792;-0.6659788510440443;-0.8920107810379062;-0.8896480566826706;-0.8839267568980541;-0.880020872912108;-0.4851717946297554;-1.1082712464098796;-1.0323336204375693;-1.5579811639516503;;;;-0.7364114783421357;0.298645658034631;-0.3247410659152797;-0.09243992435198888;;;-0.3454337887186808;-1.0839569089634598;-0.8365173427624732;;;0.04232046837579344;1.8316819239289401;-0.040556310524004074;-0.7977670938785738
11;-0.8842055222822942;-0.4176588742984168;-0.8896706911171374;-0.8894525878754811;-0.8840697918690706;-0.880169911976958;-0.03322473847925812;-0.8673349247434224;-0.8341672413093236;-1.5296192007283336;;;;-0.6001153848023221;0.929999057698955;0.05230846264702957;0.2175065030054132;0.11412488919910364;-0.3334367818723355;-0.2871501642650805;0.9254836766588604;-0.2062400610853574;;;0.6487607628649037;2.521199209675902;0.3052296368795438;-0.7912020457747414
12;-0.8917166177877832;-0.6700867027206889;-0.8906495045391247;-0.8900400134316401;-0.8845522601444741;-0.8805160997687966;0.036262840236815926;-0.7585372865011016;-0.8737527771873647;-1.543597908086452;;;;-0.6586183501801898;-0.18279766921304413;-0.22262257951084544;-0.06692059802310474;0.08266620436899635;-0.6531055881091018;-0.2442945580491979;-1.0839569089634598;-0.9246543140169755;;;-0.22394872220706633;2.409594821498232;-0.6297408906406302;-0.8015076821441688
13;-0.8893520136471663;-0.7766713951387366;-0.8905027718708971;-0.8903308875695132;-0.8849071835986497;-0.8807924379137775;-0.08614283341877181;-0.7356216845442088;-0.8352435573929252;-1.5414462574464969;;;;-0.6444700935377162;0.16822816673220006;0.03360795996315426;0.11187450761503367;0.5592277886240521;-0.5524691120716012;-0.3214346492377865;0.9254836766588604;-0.6406633511604098;;;-0.5222957237854846;0.8890028358738556;0.07993949409205868;-0.7982192071467433
14;-0.8865701264229112;-0.29001921323657226;-0.8894646266220171;-0.8903109933765141;-0.8851203949604628;-0.8809891929068022;-0.10834569812831175;-0.6866836251644242;-0.7412754832796901;-1.5229458863693655;;;;-0.6014533407006442;0.4789471961013668;0.3292955392372101;0.39946826425001014;0.7907667120974994;-0.4340732579098361;-0.2391518853032918;0.9254836766588604;-0.3151394909484384;;;0.5782701774495919;2.875648346066327;0.4855386698533584;-0.794716924397817
15;-0.881423635058039;-0.5868008672078705;-0.8870329313698163;-0.8897693217093123;-0.8850888270701665;-0.8810449462088107;0.006590628136032233;-0.579364809315707;-0.5645467525634166;-1.4775524312840613;;;;-0.7056829122997614;1.0869633045841391;0.6083785492148199;0.541716900429203;1.1267742035017778;-0.21504092771056935;-0.22543809131420933;0.9254836766588604;0.20165594301595424;;;-0.009664356653090808;1.7585579481574727;0.03317747661039354;-0.7882035958808493
16;-0.8734952564689118;-0.757845227488111;-0.8827318793120066;-0.8884724996286619;-0.8846942855885858;-0.8808883788230153;0.14222928069815385;-0.45073166693987726;-0.28426137253366685;-1.3941786159208815;;;;-0.5621002403415586;1.6548534205833938;0.6125453759557732;0.5812046499964848;1.1396650641641406;0.12238725665046137;-0.13286998188790303;0.9254836766588604;0.7648906721165182;;;-0.48655405555290226;0.359855090408319;0.30864375463866855;-0.7781053788454796
17;-0.8723825015792097;-0.319835770030755;-0.8794883818854422;-0.8871859580000245;-0.8842640989117562;-0.8807052673377007;0.44865217715941397;-0.23087272998123712;-0.10268295218827234;-1.3148373277235725;;;;-0.3251509176061503;1.1834358392870012;0.5750144926099646;0.7581973287956074;1.0961353518785093;0.16974559831516767;-0.2391518853032918;0.9254836766588604;0.8314954239228535;;;0.5439667515227565;3.648912829066315;-0.21294848777459266;-0.7781771806343936
18;-0.8741907282749756;-1.0155961184669966;-0.8779372605232727;-0.8862059370663606;-0.8839338480922805;-0.8805739540435551;0.5489399894648497;-0.08127587853046957;-0.04894699519275496;-1.2548120102458602;;;;-0.2633040220886586;0.7050230323362945;0.3802181629137795;0.4914484009620943;0.9537471245424629;0.05821471384849612;-0.31629197649188034;0.9254836766588604;0.5330172326148245;;;-1.1463444688036908;0.45562355920470465;-1.1020033900535835;-0.7811546222477709
19;-0.8707133692446566;0.1919449429458021;-0.8757277752775825;-0.8849654189196785;-0.8834568063784181;-0.8803526021258082;0.6274807734399669;0.0618553844426911;0.04037921063317505;-1.183787213557834;;;;-0.20455418119954827;0.8050349350453633;0.8392853594544096;0.8705640404154059;1.0215035938136408;0.007147977763723259;-0.20829584882785634;0.9254836766588604;0.8028208447472159;;;1.690816829744518;3.743806459192771;1.1246073754635881;-0.7784383608809481
20;-0.8753034831646777;-0.9552881925163911;-0.8758063188393909;-0.8843101043112395;-0.8832093314998744;-0.8802579167449975;0.4374779030385535;0.073395049209584;-0.024235211771421575;-1.1460320741874979;;;;-0.20698331452539273;0.19941799291025322;0.5605586884208358;0.5385909817085553;0.3577540118620804;-0.1827564470515288;-0.27000792177872723;-1.0839569089634598;0.06141950672401859;;;-1.1139131400691027;0.5538511754969951;-0.8358551418353247;-0.7852184510008033
21;-0.880310880168337;-0.667003413715982;-0.8775512634600409;-0.8842267194755387;-0.8832015898644864;-0.880298506319289;0.002770189180891155;-0.07184801334480624;-0.18744514354302477;-1.1393422833794917;;;;-0.4589732533804435;-0.5264380618500448;0.5599401170338144;0.16435491898112659;-0.02330922531711293;-0.38992491048634853;-0.13801265463380885;-1.0839569089634598;-0.5633686663165804;;;-0.25633308758458573;1.6663160530936234;-0.07009654346525004;-0.7924946017158544
22;-0.872243407217997;-0.23650055800362638;-0.8759876218106285;-0.8833303845598831;-0.8828235505985997;-0.8801233699221385;-0.11707127156393682;-0.12012482437122228;-0.12572888960582004;-1.0910054483949219;;;;-0.6889273178187643;0.4096648781837752;0.6683095314626981;0.37684245920111503;0.5906259901382532;-0.056153497174694866;-0.2220096428169388;0.9254836766588604;0.2452776074293381;;;0.7298724128116845;1.417013073867635;1.444803973821712;-0.7822664046542729
23;-0.8620895188494656;-0.5502910495849647;-0.8715130133786286;-0.8814862238573908;-0.8819938900337713;-0.8796811960228496;0.07746524024243343;-0.02308053104800873;0.11035979084274071;-0.9962209438161259;;;;-0.6447639748199845;1.5070351852943835;0.6160936313097051;0.4713579019328351;1.1310945348950514;0.3639381092348019;-0.0917285999206557;0.9254836766588604;0.8620349736492048;;;-0.1450442984417719;1.871302021384721;-0.31025098182309047;-0.7693505105058769
24;-0.8723825015792097;-0.6722140075455556;-0.8720091379298569;-0.8808650418260174;-0.8816696012218364;-0.8795219891474391;-0.10716621993810194;-0.09716110160150583;0.012886372309118438;-0.9680366840095982;;;;-0.7887073543924782;-0.21582766532618364;0.31450981196398936;0.08905944678613203;0.35943361762277193;-0.061908176714550796;-0.3025781825027982;0.9254836766588604;-0.17353452352487078;;;-0.339244029455186;0.8108934907628002;0.09176796023824921;-0.7842924558844564
25;-0.8666796327694866;-0.4750151819491429;-0.8704122245170492;-0.8797227346224523;-0.8810960528908718;-0.8792140071089863;0.004285318246680751;-0.04329744780202545;0.0544377869929251;-0.9146018905893671;;;;-0.7318444536119503;0.6072298441408935;0.3712513542888411;0.2691713590318437;0.7869754771925483;0.12658808834380306;0.07797960069423948;0.9254836766588604;0.2005356589426516;-0.897468595612861;;-0.025863398329582152;2.5862472282267057;-0.4200882770681542;-0.7772649387480673
26;-0.8662623496858484;-0.9863501347270657;-0.8692065670546683;-0.8786467586763276;-0.8805258276224879;-0.8789010070583382;0.2053897867418858;0.06936101342086698;0.06720569431327612;-0.866919675953305;;;;-0.6834251423294625;0.5174415302781314;0.2375348215828889;0.27799120743061595;0.7472753618886092;0.14375355578038912;-0.42085965565863415;-1.0839569089634598;0.22808252023642792;-0.9553264698996838;-0.657091609331021;-1.0342744262083001;0.3405902183598108;-1.0980277617607228;-0.7770845703589238
27;-0.85777759365187;-0.8678958768967701;-0.8655348088293928;-0.876809905232151;-0.8795881938764617;-0.8783681661445772;0.3411376200178728;0.172995254255034;0.22768962906654155;-0.7832181637702724;;;;-0.46000476536473456;1.1947019983011882;0.41383564667497225;0.3475665379017163;0.7932079051457634;0.4927847269909606;-0.2545799035410095;0.9254836766588604;0.7315271588744757;-0.9911164692254475;-0.40958102256300516;-0.7103359380089626;1.932150553963311;-0.9432414267800713;-0.7659804149476275
28;-0.8625068019331038;-0.6524894616484517;-0.8646855199116473;-0.8756292024656753;-0.8789045790746646;-0.8779718654221572;0.08977908550859813;0.09183088211353381;0.19993666574771535;-0.7362581088359212;;;;-0.41166004014183677;0.4548565018080539;-0.04793779968387594;-0.0056046591262745755;0.4535675619031467;0.29824276270965844;-0.3660044797023043;-1.0839569089634598;0.2088929451127905;-1.0241533916799987;-0.37870284906357704;-0.09163405354339972;2.0050000680038393;0.02161992494905911;-0.7734413874831446
29;-0.8511010643136575;-0.5610606159839675;-0.8602640010725643;-0.8734003768504098;-0.8777238192417858;-0.877279556689922;0.4114767509902623;0.269603194033576;0.3872361398367026;-0.6396228800693652;;;;-0.19012931869463776;1.2015131315552985;0.20201952338384677;0.21070320259752193;1.1036405338006958;0.7674322059763287;-0.19801050333604445;0.9254836766588604;0.8130116259015477;-1.0099122482672083;0.15156215582391278;0.3297024884883221;2.1382839025172093;0.44740872296770823;-0.7589003626321909
30;-0.8394171379717857;-0.23326776788614678;-0.8533669632722498;-0.8701949430068462;-0.8760526309088438;-0.8762896903816719;0.7481502047638455;0.4943537760968678;0.6946602215112059;-0.5002579808543323;;;;0.07911223701108532;1.5229235949556281;0.5755747289729429;0.48677111389585787;1.1352301543306842;1.2480652942007213;-0.0265880784725143;0.9254836766588604;1.2047011004793993;-0.924510524318069;0.9496905245220388;1.1253110063318552;1.6375464339311487;1.78618454898182;-0.7451456935270356
31;-0.817301134538957;0.4963648693669281;-0.8412933664850498;-0.8650444136223393;-0.8734310208452917;-0.8747302420660806;1.440216001086855;0.939519921761952;1.2505338987549914;-0.2754903369465287;;;;1.0457725897103805;1.6443290020527344;0.722602653768993;0.9278139860106459;0.8122865078079498;2.1578350683397525;0.1362632251478395;0.9254836766588604;1.6179571233010661;-0.7305102553369615;2.1677185245196013;2.2435596026422324;2.7671109721251166;1.9810556388089053;-0.7201438400321096
32;-0.8331578917172116;0.012112934688178709;-0.8386041457396015;-0.8619978872284355;-0.871640642115059;-0.8736241072391977;1.3460979957705272;1.058771341042074;1.2092777268408212;-0.16412108189776825;;;;1.1859707872646528;0.6273848467356031;0.2764041084991918;0.31092945652675225;-0.14350918508423308;1.5055473057495052;-0.266579473281457;-1.0839569089634598;0.4909629462857309;-0.585423875407908;1.6191063268457004;0.8643067846644696;1.2998668948450074;1.0069283155739912;-0.7451651522874078
33;-0.8360788733026795;-0.3466293868932767;-0.8377986715528672;-0.8595387255390082;-0.8700546575172324;-0.8726176927372084;1.3363401498699616;1.1889170439689825;1.068256292366818;-0.08670312980374636;;;;0.9680957006704758;0.3370097672682066;0.21108511631836735;-0.11474805864435438;-0.31957681272226796;1.3853890336934063;-0.3677187039509393;0.9254836766588604;0.31181581033140393;-0.48048642715542983;1.168800819182938;-0.11790223925236534;2.2998571753307187;-0.7094249708443034;-0.7510211884403574
34;-0.8359397789414668;-0.05172129732608407;-0.837214672588208;-0.8572996164231631;-0.868524478717554;-0.8716275016797843;1.0646275122153812;1.171414647388392;0.930761686229947;-0.02396983715500524;;;;0.752879870989186;0.20500319385848875;0.29600660273407053;0.21703030949134838;-0.3111926399776014;1.391110856172267;-0.28372171576780963;0.9254836766588604;0.3176231587805393;-0.43171621120098475;0.5388360107112149;0.21327972470622195;1.9090914791992368;-0.06055049843929261;-0.7529250014790534
35;-0.8385825718045091;-0.6249085636966498;-0.8377186472416605;-0.8555426685249671;-0.867175710778883;-0.8707273239200788;0.5785047896917046;0.9914300731424348;0.7496116124784019;0.012955268393080723;;;;0.40089955893694196;-0.07856261944272895;0.06509016171220948;-0.1242501897610869;-0.47049192212629687;1.2823962290738937;-0.27515059452463364;-1.0839569089634598;0.11005897595556255;-0.3664961660400691;0.7233352833558031;-0.8310901216499614;0.41551194617303816;-0.5899475094634906;-0.7576505096633509
36;-0.8466500447548492;-0.6326785068513049;-0.8407815684071409;-0.8547739404909066;-0.866250436924595;-0.8700598936800414;-0.32530860082430724;0.5001896660854759;0.44996507982297995;0.002536664879060484;;;;0.21602468748024908;-0.6979810119798218;-0.18803183640984217;-0.4227171839362849;-0.9567739413170578;0.18372939542919559;-0.1722971396065148;-1.0839569089634598;-0.4712186701153121;-0.36253252193018826;0.03629098053133339;-0.8334439887266334;0.7304823584407241;-0.576926756847014;-0.76965055039007
37;-0.8584730654579338;-0.2589517847465298;-0.8468198905985567;-0.8552814552866815;-0.8659045708030065;-0.8697206520956962;-0.812785772231676;0.12193712968143586;0.018718684135496388;-0.0658887191356586;;;;0.0900578033247374;-1.6302725282814312;-0.2669836136434162;-0.7948875450750771;-1.6694286246138639;-0.647459081285976;-0.012874284483431546;-1.0839569089634598;-1.0998327138091368;-0.4591124539095764;-1.091393472888969;-0.14548522095924488;1.6783720046216597;0.16087033105747509;-0.7866360379851122
38;-0.8561084613173168;0.7243801261723062;-0.8500461637766148;-0.8555000292127788;-0.8654636435620329;-0.8693251337234273;-1.0354622889896046;-0.15654677150693452;-0.2164629215244708;-0.1181024019990295;;;;0.19588300716198997;-1.349755687203625;-0.00909768027959454;-0.1346155388548359;-1.5268976879545029;-0.6948787520059545;-0.357433358459128;0.9254836766588604;-0.9097764707880327;-0.5501871346322881;-1.0296472480599;1.5500165704003892;1.4634999429775817;2.043025064309496;-0.7842437380965809
39;-0.8111809826455956;2.960793331966255;-0.8370107885204908;-0.8511262701572471;-0.8629761421480675;-0.8677405529800118;-0.3428976044915626;0.05325663292630115;0.45766039718758705;0.040704597596969365;;;;0.6432146693244112;1.162333894728171;0.6316968744151501;1.1863801864918282;1.039885904020801;0.6472661597049048;0.26483004379548764;0.9254836766588604;0.8941189223326622;-0.44629059922836894;1.1571260679721476;3.5388074198008943;2.777329515094242;3.027199166307405;-0.7298380586479261
40;-0.7865612807109371;3.5439107639925496;-0.8199986756396956;-0.8446639251997544;-0.8594552171082002;-0.8655314667541903;0.6311040444709165;0.5162419959846891;1.2409153444992438;0.2813915970572187;;;;1.5468422424903463;1.5531743225303614;1.2430974561224517;2.5794013712043515;0.9765523673596489;1.4581882808313689;0.22540288607687556;0.9254836766588604;1.2764363607091254;-0.2849377976102163;1.8015485232053121;2.657600917211142;1.8802791718684408;2.672252775866992;-0.7068371215408963
41;-0.7975497352467452;1.0992521090951106;-0.8123715447592424;-0.8399351524932921;-0.8565771519859444;-0.8636588636925193;1.2465486522221874;0.9049424947745907;1.4352775895001375;0.42975360592475403;;;;1.909559597790554;0.835264598105219;1.0249949084950774;1.5284459409209261;0.2665589961210461;1.0025491879164588;-0.12601308489336197;0.9254836766588604;0.734134065357741;-0.13116720775390966;1.7165073633525656;0.07637371586255348;1.3495614998290268;-0.24101053939196407;-0.7262827773817442
42;-0.8113200770068083;-0.15500599270439663;-0.8119413920157458;-0.8370579159507415;-0.8544445301139846;-0.8621901918715265;1.663972932806206;1.2442974929699158;1.2456872553645701;0.4889208953328345;;;;1.9444962845999572;0.2665296328640167;0.9865513021551632;0.9114487236879716;-0.4749157727306601;0.5364549049974151;-0.1414411031310797;-1.0839569089634598;0.13472817273910803;-0.0795541379363881;0.570721111972093;-1.1051203176558955;0.9469464663463314;-1.5795171589779875;-0.7469285148505247
43;-0.8316278537438712;1.0361955571812345;-0.8185189848515314;-0.8365210839698513;-0.8533284332086821;-0.8612916137600636;1.4967048152788271;1.3211115712480126;0.7308433232135131;0.444766217406714;;;;1.9175511611341927;-0.42109309581539106;0.23487727600644256;-0.07476531022374902;-1.5684038156836833;-0.15091646173168072;0.06426580670515672;-1.0839569089634598;-0.5611947965443344;-0.13246323452208203;-0.6015867238469268;-0.23613307372862566;1.8988213291483191;-0.690224129169427;-0.7764915511240307
44;-0.8348270240517646;0.04035630087364312;-0.8239854187326262;-0.8363609047811149;-0.8524030673638319;-0.8604960570504737;0.36786995165308173;0.874701518107398;0.3252341550277578;0.3865680920181373;;;;1.885778856149647;-0.543392284356193;0.1014114188047504;-0.6153148795397683;-1.740665630669434;-0.25920099210681247;-0.07287213318566714;-1.0839569089634598;-0.6597470339308897;-0.2121171235652266;-0.9015530452898997;-1.0627888658289224;0.7575576953113596;-1.014048120782099;-0.7814572484572769
45;-0.8401126097778495;1.2302534878395783;-0.8294163225798065;-0.8367538062140623;-0.8517567980741534;-0.859857065047108;-0.8408905876061273;0.18531595309137772;-0.038316632194159775;0.3074995024178761;;;;1.7986983290097678;-0.755787942655773;-0.2723311742908233;-1.5080608944496245;-2.025272107602412;-0.43810586837876836;-0.18601093359559787;-1.0839569089634598;-0.8335959441262139;-0.3177124119501055;-1.1925086077981215;-0.166477300822968;1.677466835476432;0.6025279337633942;-0.789329856868322
46;-0.8424772139184664;0.6939024727143028;-0.8338362000941458;-0.8373498945901424;-0.85124449717489;-0.8592937207937986;-1.4307240953380311;-0.3246649119666119;-0.3158135862773752;0.22334490041854116;;;;1.4845462654803994;-0.9585322845814254;-0.46349339708825854;-2.1662120335463717;-2.152596057809272;-0.5181422603951706;-0.415716982912728;0.9254836766588604;-0.9168117875789819;-0.41911088445410155;-1.1454376341285843;-0.37048697870099734;3.4429935693851483;-0.6912750075856073;-0.792861935812226
47;-0.8441463462530195;-0.73380023658886;-0.8373469791857423;-0.8380590522639075;-0.8508289626222898;-0.8587859985379266;-1.626256572032082;-0.657243737204813;-0.5209392175356133;0.13811000777863877;;;;1.222172259972942;-1.1425221864424089;-1.0157717070932584;-2.340375687126748;-2.2424717873670557;-0.574638537112631;-0.33686266747550386;-1.0839569089634598;-0.9825252418631498;-0.5095074651659853;-1.022041761266831;-1.438795084303924;0.09447164764035888;-1.4863139983019398;-0.7952389047090057
