Gmt time,Open,High,Low,Close,Volume
31.08.2022 00:00:00.000,7.918,7.988,7.697,7.708,267.92
01.09.2022 00:00:00.000,7.608,7.608,7.218,7.488,176.19
02.09.2022 00:00:00.000,7.628,7.658,7.347,7.378,192.88
06.09.2022 00:00:00.000,7.398,7.428,7.168,7.248,174.6
07.09.2022 00:00:00.000,7.248,7.418,7.178,7.378,122.76
08.09.2022 00:00:00.000,7.308,7.518,7.258,7.487,164.4
09.09.2022 00:00:00.000,7.658,7.808,7.608,7.778,149.46
12.09.2022 00:00:00.000,7.848,8.018,7.818,7.998,113.859
13.09.2022 00:00:00.000,7.638,7.648,7.448,7.478,129.373
14.09.2022 00:00:00.000,7.428,7.618,7.327,7.618,137.83
15.09.2022 00:00:00.000,7.458,8.088,7.447,7.997,210.89
16.09.2022 00:00:00.000,7.738,7.918,7.638,7.768,187.362
19.09.2022 00:00:00.000,7.578,7.848,7.577,7.848,181.11
20.09.2022 00:00:00.000,7.768,7.898,7.598,7.608,171.824
21.09.2022 00:00:00.000,7.657,8.058,7.628,7.678,298.602
22.09.2022 00:00:00.000,7.717,7.738,7.238,7.358,200.04
23.09.2022 00:00:00.000,7.178,7.408,7.128,7.388,183.26
26.09.2022 00:00:00.000,7.348,7.818,7.298,7.508,241.202
27.09.2022 00:00:00.000,7.648,7.828,7.457,7.628,211.14
28.09.2022 00:00:00.000,7.608,7.988,7.607,7.907,212.44
29.09.2022 00:00:00.000,7.848,8.318,7.778,8.078,216.082
30.09.2022 00:00:00.000,7.998,8.488,7.948,8.128,304.51
03.10.2022 00:00:00.000,8.128,8.288,7.967,8.228,263.614
04.10.2022 00:00:00.000,8.348,8.598,8.338,8.448,228.83
05.10.2022 00:00:00.000,8.258,8.478,8.067,8.408,282.48
06.10.2022 00:00:00.000,8.358,8.588,8.307,8.468,344.32
07.10.2022 00:00:00.000,8.248,8.268,8.107,8.148,210.56
10.10.2022 00:00:00.000,8.158,8.168,7.877,8.048,206.215
