Gmt time,Open,High,Low,Close,Volume
31.01.2020 00:00:00.000,3290.2,3298.2,3213.949,3229.249,78.35197
02.02.2020 00:00:00.000,3222.455,3236.5,3222.455,3232.5,5.23064
03.02.2020 00:00:00.000,3232.5,3267.6,3230.252,3242.652,71.63627
04.02.2020 00:00:00.000,3242.652,3306.6,3241.955,3295.5,50.3421
05.02.2020 00:00:00.000,3295.5,3340.152,3289.755,3335.5,61.86257
06.02.2020 00:00:00.000,3335.5,3358.555,3333.44,3349.737,45.49328
07.02.2020 00:00:00.000,3350.037,3350.6,3321.852,3326.655,50.174576
09.02.2020 00:00:00.000,3322.646,3329.355,3303.9,3311.649,4.60844
10.02.2020 00:00:00.000,3311.855,3353.9,3311.646,3351.8,44.53098
11.02.2020 00:00:00.000,3351.949,3375.443,3349.946,3361.749,30.62559
12.02.2020 00:00:00.000,3361.746,3382.2,3356.5,3367.4,29.07558
13.02.2020 00:00:00.000,3367.646,3385.049,3348.343,3373.8,54.982779
14.02.2020 00:00:00.000,3373.752,3388.1,3365.352,3380.949,28.90761
16.02.2020 00:00:00.000,3383.0,3389.3,3382.955,3387.755,1.48307
17.02.2020 00:00:00.000,3387.755,3392.3,3371.752,3375.54,12.613795
18.02.2020 00:00:00.000,3375.637,3377.4,3355.437,3377.352,49.40026
19.02.2020 00:00:00.000,3377.549,3393.555,3371.849,3391.1,23.22229
20.02.2020 00:00:00.000,3391.343,3396.855,3339.052,3355.846,108.437906
21.02.2020 00:00:00.000,3355.846,3365.537,3328.234,3339.943,119.37683
23.02.2020 00:00:00.000,3307.252,3311.549,3289.24,3298.1,13.32613
24.02.2020 00:00:00.000,3298.1,3303.255,3213.94,3240.24,219.826575
25.02.2020 00:00:00.000,3240.24,3259.8,3117.837,3152.152,290.887583
26.02.2020 00:00:00.000,3152.152,3182.7,3091.74,3103.555,421.191873
27.02.2020 00:00:00.000,3103.555,3107.546,2935.549,2967.043,446.331731
28.02.2020 00:00:00.000,2967.352,2989.4,2853.437,2972.052,441.567192
01.03.2020 00:00:00.000,2903.349,2929.249,2891.255,2920.555,3.027538
02.03.2020 00:00:00.000,2920.74,3094.534,2905.455,3085.84,177.902183
03.03.2020 00:00:00.000,3085.84,3137.546,2974.546,2992.2,340.118816
04.03.2020 00:00:00.000,2992.2,3130.446,2990.646,3107.834,34.893428
05.03.2020 00:00:00.000,3107.837,3109.252,2998.949,3028.446,127.202595
06.03.2020 00:00:00.000,3028.646,3038.946,2900.837,2966.255,44.986688
08.03.2020 00:00:00.000,2896.6,2896.6,2821.146,2824.643,5.146123
09.03.2020 00:00:00.000,2824.637,2841.0,2699.434,2799.949,301.007201
10.03.2020 00:00:00.000,2800.434,2888.055,2732.337,2830.337,640.759705
11.03.2020 00:00:00.000,2830.849,2842.552,2706.146,2735.155,756.642974
12.03.2020 00:00:00.000,2735.534,2744.934,2420.543,2441.944,842.691733
13.03.2020 00:00:00.000,2442.049,2710.04,2396.246,2700.255,750.406746
15.03.2020 00:00:00.000,2657.64,2657.64,2568.834,2568.834,15.21036
16.03.2020 00:00:00.000,2389.143,2564.946,2364.737,2445.455,122.894097
17.03.2020 00:00:00.000,2445.455,2554.855,2365.9,2423.243,347.771641
18.03.2020 00:00:00.000,2423.243,2472.4,2275.152,2456.237,402.828744
19.03.2020 00:00:00.000,2456.237,2469.6,2287.54,2368.143,687.711311
20.03.2020 00:00:00.000,2368.143,2510.937,2292.055,2300.252,618.658367
22.03.2020 00:00:00.000,2231.749,2231.749,2186.043,2202.734,12.565643
23.03.2020 00:00:00.000,2202.734,2397.052,2184.237,2264.243,699.653261
24.03.2020 00:00:00.000,2264.243,2481.9,2252.843,2434.0,586.852449
25.03.2020 00:00:00.000,2433.846,2573.146,2399.043,2481.352,849.12479
26.03.2020 00:00:00.000,2480.64,2644.055,2415.043,2640.943,746.86921
27.03.2020 00:00:00.000,2640.84,2644.052,2517.443,2536.746,530.441909
29.03.2020 00:00:00.000,2469.0,2509.643,2464.155,2498.349,40.66279
30.03.2020 00:00:00.000,2498.146,2633.84,2493.146,2626.952,384.813822
31.03.2020 00:00:00.000,2627.443,2646.2,2549.052,2551.049,290.078877
01.04.2020 00:00:00.000,2550.743,2559.252,2447.055,2482.455,262.228631
02.04.2020 00:00:00.000,2481.449,2535.1,2436.5,2514.449,261.451584
03.04.2020 00:00:00.000,2514.449,2539.455,2459.143,2490.852,207.745495
05.04.2020 00:00:00.000,2503.9,2532.74,2502.843,2528.0,17.20528
06.04.2020 00:00:00.000,2528.252,2676.452,2527.149,2671.355,282.735336
07.04.2020 00:00:00.000,2671.443,2756.343,2631.434,2658.2,126.138473
08.04.2020 00:00:00.000,2658.2,2760.74,2628.549,2755.555,81.251042
09.04.2020 00:00:00.000,2755.555,2818.643,2709.243,2788.655,270.912491
12.04.2020 00:00:00.000,2810.349,2815.949,2727.646,2752.94,30.68533
13.04.2020 00:00:00.000,2752.94,2788.137,2720.355,2776.64,194.117431
14.04.2020 00:00:00.000,2776.64,2853.455,2761.334,2839.955,188.499619
15.04.2020 00:00:00.000,2839.955,2842.64,2759.34,2762.352,204.101616
16.04.2020 00:00:00.000,2762.352,2893.5,2755.955,2878.155,237.1221
17.04.2020 00:00:00.000,2878.155,2892.455,2829.434,2877.352,179.436754
19.04.2020 00:00:00.000,2863.634,2869.3,2850.637,2856.752,1.524108
20.04.2020 00:00:00.000,2857.04,2883.549,2813.1,2825.549,165.613609
21.04.2020 00:00:00.000,2825.637,2841.146,2726.537,2750.555,246.189715
22.04.2020 00:00:00.000,2750.546,2815.955,2726.6,2787.349,177.916552
23.04.2020 00:00:00.000,2787.455,2844.9,2772.346,2778.2,177.82124
24.04.2020 00:00:00.000,2778.234,2843.1,2763.249,2837.1,138.164187
26.04.2020 00:00:00.000,2846.04,2850.0,2821.343,2827.4,9.79437
27.04.2020 00:00:00.000,2827.537,2889.049,2822.552,2875.334,114.25385
28.04.2020 00:00:00.000,2875.5,2921.2,2858.943,2879.555,132.014704
29.04.2020 00:00:00.000,2879.555,2962.749,2878.852,2953.355,140.632375
30.04.2020 00:00:00.000,2953.355,2972.355,2861.443,2882.355,173.655645
01.05.2020 00:00:00.000,2882.455,2887.9,2820.255,2830.149,138.57243
03.05.2020 00:00:00.000,2802.355,2805.7,2781.843,2786.155,15.86067
04.05.2020 00:00:00.000,2786.346,2844.949,2779.846,2840.046,136.01645
05.05.2020 00:00:00.000,2840.346,2898.643,2840.252,2874.846,106.10715
06.05.2020 00:00:00.000,2875.2,2894.34,2830.9,2841.155,127.21367
07.05.2020 00:00:00.000,2841.346,2902.643,2841.346,2899.343,115.09302
08.05.2020 00:00:00.000,2899.652,2936.2,2899.652,2934.652,88.81974
10.05.2020 00:00:00.000,2923.643,2945.437,2922.646,2944.455,6.918
11.05.2020 00:00:00.000,2944.455,2953.2,2896.44,2922.5,98.087145
12.05.2020 00:00:00.000,2922.749,2945.6,2833.637,2835.655,111.598831
13.05.2020 00:00:00.000,2835.852,2882.655,2792.143,2822.249,156.596682
14.05.2020 00:00:00.000,2822.352,2859.6,2765.64,2858.352,167.480504
15.05.2020 00:00:00.000,2858.334,2867.652,2814.449,2852.54,162.255873
17.05.2020 00:00:00.000,2860.252,2879.5,2856.237,2874.243,10.58947
18.05.2020 00:00:00.000,2874.449,2969.04,2871.237,2956.155,102.42012
19.05.2020 00:00:00.000,2956.155,2980.755,2913.443,2927.943,139.912621
20.05.2020 00:00:00.000,2928.046,2980.052,2927.5,2968.449,99.163185
21.05.2020 00:00:00.000,2968.755,2977.4,2938.34,2953.843,106.31512
22.05.2020 00:00:00.000,2954.046,2958.1,2908.355,2956.749,122.516533
24.05.2020 00:00:00.000,2954.034,2973.243,2953.6,2971.049,7.542608
25.05.2020 00:00:00.000,2971.049,2994.2,2958.552,2986.643,64.648402
26.05.2020 00:00:00.000,2986.643,3023.743,2985.052,2993.543,104.24167
27.05.2020 00:00:00.000,2993.543,3046.8,2969.14,3046.237,138.24884
28.05.2020 00:00:00.000,3046.237,3068.84,3023.034,3028.046,158.4337
29.05.2020 00:00:00.000,3028.046,3057.6,2995.443,3057.049,172.94497
31.05.2020 00:00:00.000,3032.537,3037.255,3011.037,3028.44,16.78105
01.06.2020 00:00:00.000,3028.249,3061.8,3023.434,3041.034,124.787257
02.06.2020 00:00:00.000,3041.034,3090.24,3038.034,3088.8,94.82242
03.06.2020 00:00:00.000,3088.8,3131.9,3083.6,3125.052,91.21552
04.06.2020 00:00:00.000,3125.246,3129.152,3089.846,3110.64,111.96716
05.06.2020 00:00:00.000,3110.943,3212.555,3108.643,3188.337,117.51845
07.06.2020 00:00:00.000,3189.546,3212.349,3189.4,3209.852,6.34457
08.06.2020 00:00:00.000,3209.852,3232.955,3184.837,3224.846,86.808449
09.06.2020 00:00:00.000,3224.837,3232.655,3191.846,3217.855,96.204177
10.06.2020 00:00:00.000,3218.14,3229.2,3163.549,3166.349,131.680601
11.06.2020 00:00:00.000,3166.534,3182.349,2998.074,3029.452,205.657755
12.06.2020 00:00:00.000,3029.452,3088.949,2983.152,3036.155,255.81506
14.06.2020 00:00:00.000,2997.608,3009.452,2981.746,2996.955,20.1377
15.06.2020 00:00:00.000,2996.955,3099.6,2936.0,3098.749,263.940586
16.06.2020 00:00:00.000,3098.749,3168.1,3074.343,3136.052,352.13011
17.06.2020 00:00:00.000,3135.743,3158.252,3100.134,3101.646,271.57869
18.06.2020 00:00:00.000,3102.146,3130.237,3075.4,3126.04,265.45199
19.06.2020 00:00:00.000,3125.837,3155.6,3068.834,3071.4,217.40271
21.06.2020 00:00:00.000,3053.54,3066.549,3038.346,3064.54,29.591
22.06.2020 00:00:00.000,3064.749,3136.834,3059.852,3133.849,198.956095
23.06.2020 00:00:00.000,3133.6,3156.849,3072.343,3122.4,201.748722
24.06.2020 00:00:00.000,3122.54,3139.237,3030.646,3047.952,158.56613
25.06.2020 00:00:00.000,3048.234,3090.452,3016.255,3083.755,172.49752
26.06.2020 00:00:00.000,3083.752,3092.5,3003.6,3019.446,169.364547
28.06.2020 00:00:00.000,2999.946,3015.149,2994.9,3011.052,27.305281
29.06.2020 00:00:00.000,3011.14,3069.3,2999.734,3064.552,267.951572
30.06.2020 00:00:00.000,3064.5,3111.2,3040.546,3091.946,121.21152
01.07.2020 00:00:00.000,3091.946,3128.6,3072.943,3112.355,106.95849
02.07.2020 00:00:00.000,3112.352,3166.446,3105.543,3137.055,103.340838
03.07.2020 00:00:00.000,3137.249,3148.243,3115.652,3125.352,60.91385
05.07.2020 00:00:00.000,3131.452,3146.3,3131.14,3144.752,5.72376
06.07.2020 00:00:00.000,3145.034,3188.4,3144.043,3186.146,92.841266
07.07.2020 00:00:00.000,3186.146,3193.155,3142.646,3150.355,93.193245
08.07.2020 00:00:00.000,3150.355,3178.7,3135.352,3176.355,93.71138
09.07.2020 00:00:00.000,3176.637,3179.9,3114.752,3160.252,116.984091
10.07.2020 00:00:00.000,3160.252,3188.546,3120.846,3188.055,116.200609
12.07.2020 00:00:00.000,3203.963,3205.219,3195.713,3195.731,0.58763
13.07.2020 00:00:00.000,3195.963,3235.352,3150.0,3163.949,105.801728
14.07.2020 00:00:00.000,3163.743,3223.143,3128.037,3218.14,214.794507
15.07.2020 00:00:00.000,3218.14,3240.855,3200.455,3226.1,138.23704
16.07.2020 00:00:00.000,3226.046,3226.549,3197.049,3211.94,126.359205
17.07.2020 00:00:00.000,3212.237,3233.6,3203.437,3221.434,67.94702
19.07.2020 00:00:00.000,3225.446,3230.5,3220.743,3229.452,4.38465
20.07.2020 00:00:00.000,3229.755,3259.049,3198.752,3251.746,72.825713
21.07.2020 00:00:00.000,3251.934,3281.455,3247.249,3264.3,84.02831
22.07.2020 00:00:00.000,3264.555,3279.2,3235.043,3268.1,82.98375
23.07.2020 00:00:00.000,3268.355,3291.9,3222.146,3241.24,122.061974
24.07.2020 00:00:00.000,3241.24,3246.6,3199.346,3211.152,188.460661
26.07.2020 00:00:00.000,3217.04,3221.043,3199.737,3207.1,13.46843
27.07.2020 00:00:00.000,3207.146,3245.552,3205.749,3243.8,73.89732
28.07.2020 00:00:00.000,3244.043,3254.055,3215.84,3225.043,100.58214
29.07.2020 00:00:00.000,3225.043,3265.2,3212.037,3258.746,102.733425
30.07.2020 00:00:00.000,3258.746,3280.6,3202.837,3274.743,179.33503
31.07.2020 00:00:00.000,3274.743,3277.252,3219.834,3271.034,213.17983
02.08.2020 00:00:00.000,3278.437,3278.455,3263.043,3271.537,12.56549
03.08.2020 00:00:00.000,3271.246,3302.3,3261.8,3294.352,148.37763
04.08.2020 00:00:00.000,3294.64,3307.455,3277.837,3305.837,124.90367
05.08.2020 00:00:00.000,3305.837,3330.449,3299.337,3325.54,101.22413
06.08.2020 00:00:00.000,3325.54,3352.6,3307.24,3347.546,136.00779
07.08.2020 00:00:00.000,3347.3,3354.1,3329.146,3351.137,182.922115
09.08.2020 00:00:00.000,3349.455,3351.6,3341.237,3348.034,7.50404
10.08.2020 00:00:00.000,3348.14,3362.9,3335.34,3358.052,131.622394
11.08.2020 00:00:00.000,3357.546,3384.6,3325.834,3339.84,181.806579
12.08.2020 00:00:00.000,3340.2,3387.8,3332.137,3375.443,174.45348
13.08.2020 00:00:00.000,3375.155,3387.2,3362.837,3380.84,154.14359
14.08.2020 00:00:00.000,3380.84,3385.352,3355.034,3366.637,121.42017
16.08.2020 00:00:00.000,3372.5,3375.734,3370.446,3374.952,3.40912
17.08.2020 00:00:00.000,3374.952,3391.4,3369.755,3390.134,67.12979
18.08.2020 00:00:00.000,3390.134,3394.752,3369.734,3392.637,82.713785
19.08.2020 00:00:00.000,3392.637,3399.5,3364.737,3366.055,91.250085
20.08.2020 00:00:00.000,3366.055,3393.1,3348.549,3392.852,108.926931
21.08.2020 00:00:00.000,3392.852,3400.2,3360.052,3396.6,100.81544
23.08.2020 00:00:00.000,3401.255,3404.1,3399.237,3401.255,4.82202
24.08.2020 00:00:00.000,3401.049,3437.1,3397.552,3436.543,96.5868
25.08.2020 00:00:00.000,3436.246,3451.743,3425.134,3448.249,96.53044
26.08.2020 00:00:00.000,3448.052,3484.046,3440.034,3480.355,74.02363
27.08.2020 00:00:00.000,3480.034,3501.149,3467.634,3494.549,125.55509
28.08.2020 00:00:00.000,3494.549,3512.1,3483.537,3506.44,126.55647
30.08.2020 00:00:00.000,3511.449,3521.055,3511.046,3521.04,4.11919
31.08.2020 00:00:00.000,3521.1,3526.6,3486.534,3498.537,97.453584
01.09.2020 00:00:00.000,3498.652,3537.7,3494.14,3537.652,119.75276
02.09.2020 00:00:00.000,3537.334,3587.652,3534.14,3584.349,143.35771
03.09.2020 00:00:00.000,3584.152,3585.2,3426.437,3433.049,370.871586
04.09.2020 00:00:00.000,3433.434,3485.6,3349.646,3419.44,587.376574
06.09.2020 00:00:00.000,3420.355,3423.452,3382.937,3405.855,49.797645
07.09.2020 00:00:00.000,3405.834,3444.7,3393.434,3440.64,294.99717
08.09.2020 00:00:00.000,3440.543,3448.2,3296.843,3323.34,592.0445
09.09.2020 00:00:00.000,3323.246,3425.0,3322.037,3410.255,337.155344
10.09.2020 00:00:00.000,3410.3,3425.052,3328.134,3347.5,453.95244
11.09.2020 00:00:00.000,3347.437,3375.455,3309.24,3335.4,448.87409
13.09.2020 00:00:00.000,3349.549,3361.6,3346.543,3361.037,12.67973
14.09.2020 00:00:00.000,3360.74,3402.355,3356.146,3384.749,197.07543
15.09.2020 00:00:00.000,3384.946,3418.355,3375.734,3400.843,132.6253
16.09.2020 00:00:00.000,3400.855,3428.9,3383.437,3389.949,162.10848
17.09.2020 00:00:00.000,3389.752,3391.237,3319.443,3358.237,315.235095
18.09.2020 00:00:00.000,3357.74,3372.749,3290.849,3326.94,259.20919
20.09.2020 00:00:00.000,3320.834,3329.952,3305.937,3324.255,18.78246
21.09.2020 00:00:00.000,3323.746,3336.0,3227.834,3293.334,345.624174
22.09.2020 00:00:00.000,3293.349,3320.8,3267.537,3313.652,269.21813
23.09.2020 00:00:00.000,3313.643,3330.7,3221.037,3227.752,294.30189
24.09.2020 00:00:00.000,3227.749,3279.2,3209.14,3264.255,359.276
25.09.2020 00:00:00.000,3264.246,3307.1,3217.237,3298.446,222.65473
27.09.2020 00:00:00.000,3305.34,3309.3,3303.843,3306.249,5.55424
28.09.2020 00:00:00.000,3306.246,3365.8,3302.937,3365.046,147.50713
29.09.2020 00:00:00.000,3365.046,3372.534,3326.64,3345.649,154.089943
30.09.2020 00:00:00.000,3345.634,3393.6,3300.934,3370.955,319.64802
01.10.2020 00:00:00.000,3371.452,3397.346,3360.534,3377.952,239.94191
02.10.2020 00:00:00.000,3377.94,3382.849,3310.943,3349.634,340.46177
04.10.2020 00:00:00.000,3367.446,3373.855,3359.555,3371.94,13.21275
05.10.2020 00:00:00.000,3372.0,3409.949,3356.534,3398.743,131.40077
06.10.2020 00:00:00.000,3398.937,3431.7,3342.343,3355.846,195.210918
07.10.2020 00:00:00.000,3356.055,3426.452,3352.434,3422.855,149.85562
08.10.2020 00:00:00.000,3423.049,3464.255,3416.849,3462.255,126.2622
09.10.2020 00:00:00.000,3462.234,3482.4,3453.752,3482.2,89.4502
11.10.2020 00:00:00.000,3476.234,3482.255,3473.44,3478.755,8.8814
12.10.2020 00:00:00.000,3478.734,3549.8,3472.746,3540.143,131.79315
13.10.2020 00:00:00.000,3540.452,3541.152,3500.237,3517.049,213.4401
14.10.2020 00:00:00.000,3517.155,3532.2,3479.94,3491.837,196.9825
15.10.2020 00:00:00.000,3491.9,3494.555,3439.455,3491.349,237.1011
16.10.2020 00:00:00.000,3491.537,3516.255,3469.134,3469.752,164.361566
18.10.2020 00:00:00.000,3478.746,3487.4,3477.834,3485.137,6.76378
19.10.2020 00:00:00.000,3485.352,3504.2,3419.349,3447.8,183.738741
20.10.2020 00:00:00.000,3447.752,3477.855,3434.246,3452.24,244.183098
21.10.2020 00:00:00.000,3452.54,3465.6,3409.937,3420.952,226.534734
22.10.2020 00:00:00.000,3420.934,3464.151,3410.74,3459.351,177.51961
23.10.2020 00:00:00.000,3459.151,3469.999,3439.536,3459.042,170.594218
25.10.2020 00:00:00.000,3452.239,3453.048,3433.033,3446.748,13.35218
26.10.2020 00:00:00.000,3447.033,3449.599,3364.351,3400.539,281.70496
27.10.2020 00:00:00.000,3400.636,3418.099,3365.842,3373.839,230.363729
28.10.2020 00:00:00.000,3373.842,3377.654,3268.745,3289.633,318.943797
29.10.2020 00:00:00.000,3289.442,3341.739,3257.739,3283.936,326.861569
30.10.2020 00:00:00.000,3283.954,3304.199,3233.633,3279.754,376.822297
01.11.2020 00:00:00.000,3268.099,3279.542,3251.439,3260.336,12.32627
02.11.2020 00:00:00.000,3260.399,3331.454,3254.033,3316.348,307.01096
03.11.2020 00:00:00.000,3316.548,3401.854,3311.345,3390.836,264.07742
04.11.2020 00:00:00.000,3390.899,3487.242,3327.133,3440.539,654.353146
05.11.2020 00:00:00.000,3440.833,3528.798,3435.845,3505.139,325.837021
06.11.2020 00:00:00.000,3505.148,3524.799,3462.751,3511.599,315.637164
08.11.2020 00:00:00.000,3527.945,3551.948,3521.533,3543.051,14.01198
09.11.2020 00:00:00.000,3543.254,3673.554,3539.533,3552.751,482.41818
10.11.2020 00:00:00.000,3552.699,3563.154,3510.739,3541.736,474.000346
11.11.2020 00:00:00.000,3541.799,3581.099,3535.433,3572.454,258.772031
12.11.2020 00:00:00.000,3572.699,3575.733,3517.533,3538.651,240.947295
13.11.2020 00:00:00.000,3538.643,3594.099,3522.433,3585.033,169.244884
15.11.2020 00:00:00.000,3590.552,3614.454,3590.245,3611.748,8.86054
16.11.2020 00:00:00.000,3611.734,3640.451,3600.651,3627.651,170.357655
17.11.2020 00:00:00.000,3627.643,3627.699,3587.733,3612.748,133.360763
18.11.2020 00:00:00.000,3612.749,3626.251,3562.042,3565.342,122.816224
19.11.2020 00:00:00.000,3565.343,3585.933,3544.645,3551.245,146.971019
20.11.2020 00:00:00.000,3551.342,3585.297,3545.645,3546.433,111.98322
22.11.2020 00:00:00.000,3551.733,3560.097,3548.033,3559.833,5.12951
23.11.2020 00:00:00.000,3559.849,3599.948,3551.736,3594.445,130.45764
24.11.2020 00:00:00.000,3594.443,3645.854,3591.445,3644.554,124.630511
25.11.2020 00:00:00.000,3644.539,3656.854,3617.939,3634.536,122.39022
26.11.2020 00:00:00.000,3634.534,3641.097,3616.536,3622.048,55.25954
27.11.2020 00:00:00.000,3622.033,3644.697,3614.842,3638.699,62.46782
29.11.2020 00:00:00.000,3644.936,3652.597,3641.239,3643.036,3.83563
30.11.2020 00:00:00.000,3643.049,3643.245,3594.245,3640.042,172.019426
01.12.2020 00:00:00.000,3640.333,3678.554,3638.833,3659.448,129.09571
02.12.2020 00:00:00.000,3659.754,3674.497,3643.833,3668.233,120.05003
03.12.2020 00:00:00.000,3668.252,3683.199,3656.633,3671.048,97.982368
04.12.2020 00:00:00.000,3671.099,3700.899,3668.733,3691.999,66.21887
06.12.2020 00:00:00.000,3691.934,3705.852,3691.934,3699.936,6.34757
07.12.2020 00:00:00.000,3699.949,3700.899,3673.336,3683.342,115.3253
08.12.2020 00:00:00.000,3683.051,3714.899,3665.336,3706.951,114.52165
09.12.2020 00:00:00.000,3707.199,3714.454,3660.333,3675.051,177.22056
10.12.2020 00:00:00.000,3675.336,3681.536,3644.633,3672.042,166.890084
11.12.2020 00:00:00.000,3671.899,3674.842,3628.339,3662.151,170.52749
13.12.2020 00:00:00.000,3679.339,3685.399,3675.548,3678.836,8.74003
14.12.2020 00:00:00.000,3679.348,3697.951,3644.348,3653.639,171.03944
15.12.2020 00:00:00.000,3653.839,3696.599,3642.842,3693.348,158.49546
16.12.2020 00:00:00.000,3693.299,3711.499,3687.054,3702.845,110.88753
17.12.2020 00:00:00.000,3702.545,3724.333,3699.042,3721.542,97.34317
18.12.2020 00:00:00.000,3721.854,3730.836,3685.836,3720.051,111.16329
20.12.2020 00:00:00.000,3729.451,3732.454,3710.033,3715.551,8.48493
21.12.2020 00:00:00.000,3715.546,3720.099,3604.999,3692.345,268.282884
22.12.2020 00:00:00.000,3692.546,3703.899,3672.839,3692.552,185.09045
23.12.2020 00:00:00.000,3692.849,3711.036,3660.542,3693.299,116.52982
24.12.2020 00:00:00.000,3693.231,3705.145,3688.14,3702.145,65.99226
27.12.2020 00:00:00.000,3691.046,3716.799,3688.248,3711.648,10.13326
28.12.2020 00:00:00.000,3711.733,3743.054,3706.531,3743.054,84.81016
29.12.2020 00:00:00.000,3743.297,3755.752,3722.831,3729.451,125.87878
30.12.2020 00:00:00.000,3729.231,3745.999,3724.437,3734.154,86.76905
31.12.2020 00:00:00.000,3734.433,3760.497,3722.639,3754.639,72.78779
03.01.2021 00:00:00.000,3758.942,3762.397,3749.936,3756.436,8.2342
04.01.2021 00:00:00.000,3756.245,3780.751,3661.134,3702.236,222.13094
05.01.2021 00:00:00.000,3701.937,3739.142,3682.254,3722.054,193.30862
06.01.2021 00:00:00.000,3722.049,3783.399,3693.736,3757.548,318.54613
07.01.2021 00:00:00.000,3757.336,3812.148,3750.036,3807.139,129.906922
08.01.2021 00:00:00.000,3807.64,3830.699,3783.236,3830.445,149.621731
10.01.2021 00:00:00.000,3822.933,3828.151,3815.433,3817.336,7.19296
11.01.2021 00:00:00.000,3817.333,3821.149,3783.936,3805.042,158.05172
12.01.2021 00:00:00.000,3805.051,3814.599,3776.042,3804.336,123.68993
13.01.2021 00:00:00.000,3804.551,3821.299,3784.551,3813.933,94.00029
14.01.2021 00:00:00.000,3813.943,3824.954,3793.233,3801.843,91.7356
15.01.2021 00:00:00.000,3801.648,3802.846,3748.299,3757.233,158.67834
17.01.2021 00:00:00.000,3757.236,3766.599,3753.439,3756.254,7.37353
18.01.2021 00:00:00.000,3756.099,3779.999,3748.445,3779.599,53.901153
19.01.2021 00:00:00.000,3779.599,3810.746,3779.433,3810.551,92.78254
20.01.2021 00:00:00.000,3810.597,3859.999,3795.736,3855.233,79.69601
21.01.2021 00:00:00.000,3855.539,3866.751,3843.851,3851.442,82.80669
22.01.2021 00:00:00.000,3851.443,3855.997,3820.948,3841.345,96.15282
24.01.2021 00:00:00.000,3843.452,3851.999,3841.633,3848.954,4.1374
25.01.2021 00:00:00.000,3849.154,3860.44,3796.236,3852.942,174.680623
26.01.2021 00:00:00.000,3852.931,3870.054,3829.133,3854.399,129.86274
27.01.2021 00:00:00.000,3854.633,3856.199,3710.754,3715.839,219.86473
28.01.2021 00:00:00.000,3715.84,3830.197,3713.542,3772.842,254.020255
29.01.2021 00:00:00.000,3773.048,3782.654,3692.433,3707.299,472.968914
31.01.2021 00:00:00.000,3696.099,3700.254,3664.154,3683.839,27.2604
01.02.2021 00:00:00.000,3683.648,3784.499,3683.136,3777.336,256.250213
02.02.2021 00:00:00.000,3777.397,3843.154,3767.542,3836.051,154.42083
03.02.2021 00:00:00.000,3836.097,3850.836,3815.633,3839.645,145.966825
04.02.2021 00:00:00.000,3839.84,3875.497,3818.631,3872.633,127.13266
05.02.2021 00:00:00.000,3872.646,3894.799,3866.836,3890.399,106.9382
07.02.2021 00:00:00.000,3896.349,3901.633,3891.733,3896.842,6.30506
08.02.2021 00:00:00.000,3896.846,3919.249,3891.899,3916.239,95.80917
09.02.2021 00:00:00.000,3916.231,3918.552,3901.331,3915.245,84.59403
10.02.2021 00:00:00.000,3915.243,3934.545,3884.631,3910.951,154.9231
11.02.2021 00:00:00.000,3910.997,3925.197,3889.937,3915.548,141.83985
12.02.2021 00:00:00.000,3915.54,3939.849,3895.043,3939.342,88.6627
14.02.2021 00:00:00.000,3941.833,3944.899,3939.734,3941.337,3.05989
