;Gmt time;Open;High;Low;Close;Volume;trade_count;vwap;MACD;MACD_signal;MACD_hist;MACD_diff;MACD_slope;Signal_slope;EMA_5;MACD_Hist_volatility_5;EMA_10;MACD_Hist_volatility_10;EMA_20;MACD_Hist_volatility_20;EMA_50;MACD_Hist_volatility_50;EMA_100;MACD_Hist_volatility_100;Close_slope_pct;EMA_5_slope_pct;EMA_10_slope_pct;EMA_20_slope_pct;EMA_50_slope_pct;EMA_100_slope_pct;EMA_5_x_EMA_10_UP;EMA_5_x_EMA_10_DOWN;EMA_5_x_EMA_20_UP;EMA_5_x_EMA_20_DOWN;EMA_5_x_EMA_50_UP;EMA_5_x_EMA_50_DOWN;EMA_5_x_EMA_100_UP;EMA_5_x_EMA_100_DOWN;EMA_10_x_EMA_20_UP;EMA_10_x_EMA_20_DOWN;EMA_10_x_EMA_50_UP;EMA_10_x_EMA_50_DOWN;EMA_10_x_EMA_100_UP;EMA_10_x_EMA_100_DOWN;EMA_20_x_EMA_50_UP;EMA_20_x_EMA_50_DOWN;EMA_20_x_EMA_100_UP;EMA_20_x_EMA_100_DOWN;EMA_50_x_EMA_100_UP;EMA_50_x_EMA_100_DOWN;RSI;RSI_norm;BB_Width;BB_Percent_b;BB_Breakout_up;BB_Breakout_down;Body_today;Body_prev;Engulfing_ratio;Engulfing_direction;Engulfing_strength;Engulfing_inclusion;Engulfing_index;OBV;OBV_diff;OBV_pct;OBV_slope;OBV_momentum;VWAP;Close_VWAP_Diff;Close_VWAP_Ratio;Avg_Trade_Size;Trade_Count_Norm;Donchian_High;Donchian_Low;Vol_MA;ADX;Profit_5;Target_5
461;2024-12-06 18:00:00+00:00;75.885;76.31;75.59;76.055;85688;1143;75.991924;6.4740985952560095;5.373582614386734;1.1005159808692753;1.1005159808692753;0.17904315514491032;0.12227955342991947;75.39255577597841;0.2169652033697912;74.22727737874796;0.3269762496056154;72.60389434567483;0.31892513913253484;69.70410461279769;0.3396561005964458;66.29095769344985;0.5790929347901975;0.05808291597106304;0.04871372463126161;0.03969970253131169;0.029747876384001906;0.01978392098045407;0.0153227411618449;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;75.05272963056846;0.7505272963056846;0.06758956927227364;0.8682333370860074;0;0;0.1700000000000017;0.22500000000000853;0.7555555521975098;1.0;-0.04999999999999716;0.7555555521975098;-0.028543209622822578;20515724.0;85688.0;0.004194216789436878;110723.6;538475.8999999985;48.29026873090217;27.764731269097837;1.5749549960845524;74.9676290463692;0.7948539638386648;76.4;75.59;93941.5;29.521196986320923;-0.03878771941358231;-1
462;2024-12-06 19:00:00+00:00;76.065;76.81;75.98;76.5;117844;1261;76.511375;6.655403979814565;5.501764750929517;1.1536392288850479;1.1536392288850479;0.18130538455855572;0.1281821365427831;75.76170385065228;0.14231150246081314;74.64049967352105;0.3411431765593972;72.97495202703914;0.34829196497543796;69.9706103142566;0.36365569960940547;66.4931169470449;0.5933694891796975;0.02;0.03887041413175549;0.03597122614201372;0.028766298221658472;0.01979318352108897;0.015428821301801504;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;76.42513904404034;0.7642513904404034;0.06693059345251659;0.8659343179603431;0;0;0.4350000000000023;0.1700000000000017;2.5588235143598492;1.0;0.6149999999999949;-0.058823529065689856;-0.09256920306311334;20633568.0;117844.0;0.005744081953919844;91151.6;615618.6999999993;48.3342040676458;28.1657959323542;1.5827301075018212;93.4528152260111;1.037575425123423;76.81;75.59;101766.0;30.80221361094627;-0.05686274509803914;-1
463;2024-12-06 20:00:00+00:00;76.465;76.57;76.135;76.31;249716;2657;76.336438;6.780800639957604;5.629668339832326;1.151132300125278;1.151132300125278;0.12539666014303918;0.12790358890280906;75.94446923376819;0.08316688188628059;74.94404518742631;0.3427031165858365;73.2925756435116;0.37791200437494293;70.21921383134459;0.38369133584623544;66.68751067086579;0.6063050971093001;0.004607688256977469;0.027137175331399713;0.030017964346277376;0.026318982630467374;0.01913666013961386;0.015181041838892276;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;74.51576519186726;0.7451576519186726;0.06561474231336119;0.7574679586092563;0;0;0.15500000000000114;0.4350000000000023;0.35632183826132985;-1.0;-0.24500000000000455;0.35632183826132985;-0.031106486843374238;20383852.0;-249716.0;-0.012102414861065225;3566.6;329997.8999999985;48.42622897997247;27.88377102002753;1.5757989339116072;93.98419269853218;1.5749851807943094;76.81;75.98;183780.0;31.984690495215823;-0.05307299174420124;-1
464;2024-12-09 13:00:00+00:00;81.76;81.76;81.75;81.75;300;2;81.753333;7.366711133003193;5.803372619149413;1.5633385138537799;1.5633385138537799;0.5859104930455885;0.17370427931708665;77.87964615584546;0.20665913538339686;76.18149151698516;0.38348847794433427;74.09804462984383;0.44464369381579155;70.67140152423303;0.42350333965162024;66.9857777862942;0.6281241541478504;0.0745268138801262;0.0432358897075921;0.03841012182331913;0.0311799927988523;0.021525397260368114;0.01653782313453235;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;85.68581657635137;0.8568581657635137;0.09189116226685046;1.3168537544801322;1;0;0.010000000000005116;0.15500000000000114;0.06451612861605752;-1.0;-5.284999999999997;-34.09677397356893;11.625899954052423;20384152.0;300.0;1.4717532289765245e-05;-29615.8;307501.55000000075;48.42636066920643;33.32363933079357;1.6881301603154242;150.0;0.001530612244897959;81.76;76.135;125008.0;34.916333044022835;-0.10360856269113149;-1
465;2024-12-09 14:00:00+00:00;81.3;81.3;77.46;79.14;671640;5704;79.146229;7.623719784147099;5.985407335649182;1.638312448497917;1.638312448497917;0.2570086511439058;0.18203471649976866;78.29976410389698;0.25733842483909325;76.71940215026058;0.39865797793075863;74.57823085557298;0.5028978686991353;71.00350342524351;0.46323212005997244;67.22645545389231;0.650749958535264;0.04296257248286776;0.04314379030923012;0.03926092532591427;0.03235867559215759;0.0224439718772247;0.01713856337964507;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;69.69665543444226;0.6969665543444227;0.08844795116670753;0.856689267971559;0;0;2.1599999999999966;0.010000000000005116;215.99997839989132;-1.0;2.6200000000000045;-44.999995499977715;-25466.394906694873;19712512.0;-671640.0;-0.03294912636051772;-143504.8;-360087.5;48.69571084672317;30.444289153276827;1.6251944703940076;117.74894810659187;2.0461556857586993;81.76;77.46;335970.0;33.89763856782887;-0.07910032853171602;-1
466;2024-12-09 15:00:00+00:00;79.07;79.16;73.1;73.105;826241;7612;75.824586;7.2838734328310295;6.115253945367367;1.1686194874636628;1.1686194874636628;-0.3398463513160692;0.12984660971818496;76.56817606926465;0.24419175522466782;76.06223812294047;0.3196803597287836;74.43792315504223;0.5112194924978636;71.08591505562612;0.4759484438218692;67.34286227658751;0.6632203950055369;-0.03878771941358231;0.015593320602891937;0.024720841299749503;0.02526074979718568;0.0198239465309009;0.01586799496851429;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;47.39019845994247;0.4739019845994247;0.08575848157446213;-0.06256052620655289;0;1;5.964999999999989;2.1599999999999966;2.761574072795567;-1.0;8.194999999999993;-0.032407407392407446;-0.7334152620953379;18886271.0;-826241.0;-0.041914546456585544;-325890.6;-1140965.5;48.95623684402488;24.148763155975125;1.4932724554159127;108.54453494482397;1.7146718726535517;81.3;73.1;748940.5;31.856471704999795;-0.00827576773134538;0
467;2024-12-09 16:00:00+00:00;73.1;73.58;71.06;72.15;557605;5252;72.28947;6.884908972503581;6.192219448080988;0.692689524422593;0.692689524422593;-0.3989644603274485;0.07696550271362135;75.0954507128431;0.3793752380750468;75.35092210058765;0.2969400763846617;74.22002571170486;0.5002471083140507;71.12764387697412;0.47481970026426684;67.43805312259568;0.6676159581123507;-0.05686274509803914;-0.008794062223343757;0.009517921640048027;0.017061658145446863;0.016535993576745584;0.014211037456754004;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;44.90897186399069;0.44908971863990693;0.08433590666941423;-0.22274946564155723;0;1;0.9499999999999886;5.964999999999989;0.1592623637620667;-1.0;6.9199999999999875;-0.0008382229671704023;-0.0009238018080895819;18328666.0;-557605.0;-0.02952435660803554;-460980.4;-1629138.3000000007;49.12210768341903;23.027892316580974;1.4687887674728979;106.17003046458493;0.8485566566135287;79.16;71.06;691923.0;30.74126601929192;0.005821205821205647;0
468;2024-12-09 17:00:00+00:00;72.07;72.89;72.02;72.26;213388;2826;72.523908;6.5317671537248;6.226174218645369;0.3055929350794315;0.3055929350794315;-0.3531418187787807;0.03395477056438079;74.15030047522873;0.5706794734062349;74.78893626411717;0.3844907183579903;74.0333565963044;0.48828417815648656;71.17204999944572;0.4700789097412821;67.53353721917794;0.6678096344358255;-0.05307299174420124;-0.023624745509995496;-0.002069663078917529;0.010107175880895424;0.013569450811421647;0.012686431684152852;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;45.269043418331215;0.4526904341833122;0.09259344057786227;-0.11766393491985526;0;1;0.19000000000001194;0.9499999999999886;0.19999999978948865;1.0;-0.8399999999999892;0.11578947356232766;-0.019452631537995795;18542054.0;213388.0;0.011642309374833903;-368359.6;-1375612.6000000015;49.185258504607624;23.07474149539238;1.4691393762468639;75.50884642604387;0.5403441682600383;73.58;71.06;385496.5;29.711845386330808;0.030999169665098185;1
469;2024-12-09 18:00:00+00:00;72.23;73.65;71.835;73.28;245931;2966;72.918164;6.301674007585831;6.233724197539415;0.0679498100464162;0.0679498100464162;-0.23009314613896947;0.00754997889404585;73.86020031681916;0.6378248169981485;74.51458421609586;0.5006371185123024;73.96160834903732;0.48661326249884507;71.25471470534981;0.4668565640021875;67.64732856137245;0.6664641060745251;-0.10360856269113149;-0.051610992569007884;-0.021880738584878698;-0.0018412939435591457;0.00825387877608119;0.009875988559673221;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;48.663206626602715;0.4866320662660272;0.09648853477975335;0.07481880908993051;0;0;1.0499999999999972;0.19000000000001194;5.526315760387449;1.0;1.210000000000008;0.1578947360110764;1.0558171634012818;18787985.0;245931.0;0.013263417310725112;-319233.4;-1092054.8999999985;49.260812390148736;24.019187609851265;1.487592194371822;82.91672285906945;0.8056863455269829;73.65;71.835;229659.5;28.354875531597468;0.006277292576419129;0
470;2024-12-09 19:00:00+00:00;73.22;73.27;72.555;72.88;150843;1994;72.893136;6.050729976565449;6.215424775442018;-0.16469479887656835;-0.16469479887656835;-0.25094403102038143;-0.018299422097396878;73.53346687787945;0.5276146588406306;74.2173870858966;0.6179392116051533;73.85859803008138;0.5070581212296915;71.31845138357139;0.4677314034602516;67.7509458175829;0.6640131783597256;-0.07910032853171602;-0.0608724340432631;-0.032612546425526016;-0.009649368418047227;0.0044356678633396245;0.00780184467780417;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;47.4055072061096;0.474055072061096;0.10056650560236029;0.0725544024778005;0;0;0.3400000000000034;1.0499999999999972;0.3238095235011379;-1.0;-0.6499999999999915;0.3238095235011379;-0.06815419488152119;18637142.0;-150843.0;-0.00802869493455527;-215074.0;-1189928.1499999985;49.30615190813419;23.573848091865806;1.478111699647296;75.64844533600802;0.7683020806575905;73.65;71.835;198387.0;27.102287973382076;0.011663007683864003;1
471;2024-12-09 20:00:00+00:00;72.86;72.98;71.61;72.5;344295;3937;72.299367;5.784018723955356;6.172284170293351;-0.38826544633799553;-0.38826544633799553;-0.26671125261009365;-0.04314060514866647;73.1889779185863;0.4192278006361532;73.90513488846085;0.725585368726633;73.7292077415022;0.5503641006386408;71.36478662343133;0.4749916370382197;67.84498649446245;0.6606865389448645;-0.00827576773134538;-0.04413319376474997;-0.028359712883981463;-0.009520891818326174;0.003923021425369413;0.007456235165838877;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;46.1688831993775;0.461688831993775;0.10473279220350387;0.07518306202638023;0;0;0.35999999999999943;0.3400000000000034;1.0588235262975654;-1.0;0.7199999999999989;-0.058823529238742026;-0.044844290393639526;18292847.0;-344295.0;-0.018473594288222928;-118684.8;-1452732.1000000015;49.407331197401994;23.092668802598006;1.4673935677750654;87.4511049022098;1.3275261324041812;73.27;71.61;247569.0;26.363321454841355;0.008137931034482807;0
472;2024-12-09 21:00:00+00:00;72.41;72.57;72.41;72.57;200;2;72.49;5.544913810517116;6.1095471343157275;-0.5646333237986116;-0.5646333237986116;-0.23910491343823992;-0.06273703597762381;72.9826519457242;0.34783872588142495;73.66238309055888;0.8097492711754386;73.61880700421628;0.6100660760832637;71.41204989310069;0.48893723149095875;67.93855111833447;0.6568902175375236;0.005821205821205647;-0.028134843683114943;-0.022409002610143343;-0.008100491770562258;0.003998529975469032;0.0074215961547546725;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;46.44960398255739;0.4644960398255739;0.10738854448744922;0.13012922281628372;0;0;0.1599999999999966;0.35999999999999943;0.44444444320986776;1.0;-0.29000000000000625;0.19444444390430232;-0.02506172825582754;18293047.0;200.0;1.093323526957235e-05;-7123.8;-1366145.1999999993;49.40738989300825;23.162610106991742;1.4688086166290184;100.0;0.0010112927692566998;72.98;71.61;172247.5;25.68119851464992;-0.009370263194157265;0
473;2024-12-10 14:00:00+00:00;71.975;74.66;71.73;74.5;256290;2618;73.708832;5.498705835907614;6.048463004474916;-0.549757168567302;-0.549757168567302;-0.046207974609501434;-0.06108412984081113;73.4884346304828;0.2701474965727275;73.81467707409362;0.8465522883592236;73.70273014667188;0.6623455946055257;71.5331459757242;0.5027283186388602;68.06848079915953;0.6505525046035556;0.030999169665098185;-0.00892600354285875;-0.013026782284788067;-0.004465911919074363;0.0050735643596227665;0.007921154466490391;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;53.710229452706784;0.5371022945270678;0.10594738469526051;0.39297458813516933;0;0;2.5250000000000057;0.1599999999999966;15.781249901367561;1.0;2.0900000000000034;0.99999999375;32.982812087715686;18549337.0;256290.0;0.014010241158840309;1456.6;-1030241.5500000007;49.48860868240346;25.01139131759654;1.505396938477476;97.89533995416349;1.1978038737227392;74.66;71.73;128245.0;23.804050322438975;-0.04845637583892617;-1
474;2024-12-10 15:00:00+00:00;74.515;75.55;73.65;73.74;291986;3167;74.671363;5.377107356669313;5.981327439694356;-0.6042200830250426;-0.6042200830250426;-0.12159847923830114;-0.06713556478056049;73.57228975365521;0.18165439607780548;73.80109942425841;0.7842230494281522;73.70627965651266;0.7122375890939862;71.61968927079384;0.5179568700075597;68.18078811006725;0.643331680642033;0.006277292576419129;-0.003898047418352123;-0.009575102637200588;-0.0034521787481921365;0.0051221111045530185;0.007885892318878948;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;50.75407507758419;0.5075407507758419;0.10477530546196744;0.3252517306338279;0;0;0.7750000000000057;2.5250000000000057;0.30693069294775177;-1.0;-1.7650000000000006;0.30099009889069833;-0.1630561708344792;18257351.0;-291986.0;-0.015741047779767037;-106126.8;-1232043.25;49.5777089794045;24.162291020595497;1.487361992274249;92.19640037890748;1.6417833074131674;75.55;71.73;274138.0;22.34101079969662;-0.038378085164090026;-1
475;2024-12-10 16:00:00+00:00;73.7;73.9;72.35;73.73;253442;2818;73.15947;5.258024814934544;5.9089971772183745;-0.6509723622838308;-0.6509723622838308;-0.11908254173476962;-0.0723302624759814;73.62485983577014;0.09936696496179065;73.78817225621142;0.6221796494920216;73.70853873684479;0.7596500757972902;71.70244655429212;0.5346448276133651;68.29067349402631;0.6358093782285625;0.011663007683864003;0.00124287568329222;-0.0057832112735041585;-0.002031710555560208;0.005384233158057511;0.007966348955431612;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;50.71400935153844;0.5071400935153844;0.06612572222063003;0.42578734344869634;0;0;0.030000000000001137;0.7750000000000057;0.03870967736940805;1.0;-0.7849999999999966;-0.01290322578979046;0.0003920915702677183;18003909.0;-253442.0;-0.01388164142760906;-126646.6;-1379921.9499999993;49.654486592770844;24.07551340722916;1.4848607861899492;89.93683463449254;0.9826804603045449;75.55;72.35;272714.0;20.951893123990597;-0.05615082056150821;-1
476;2024-12-10 17:00:00+00:00;73.73;74.25;72.99;73.09;135229;1607;73.742522;5.084395053939943;5.826536964890531;-0.742141910950588;-0.742141910950588;-0.1736297609946007;-0.08246021232784351;73.44657322384677;0.07761921347527198;73.66123184599117;0.4762313860349992;73.64963028571671;0.8073424880545947;71.75686041490812;0.5540552931223796;68.38570966246142;0.6300017063131971;0.008137931034482807;0.0035195915093528016;-0.003300217810816338;-0.0010793206413458926;0.005493939098362826;0.007969979742616803;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;48.064906985873215;0.4806490698587321;0.02419994943530076;0.41335672428587045;0;0;0.6400000000000006;0.030000000000001137;21.333332622221455;-1.0;0.6099999999999994;0.9999999666666678;13.013332465777328;17868680.0;-135229.0;-0.007511091063612918;-84833.4;-1410479.6499999985;49.69416972885783;23.395830271142174;1.4707962805052364;84.1499688861232;0.6350105374077977;74.25;72.35;194335.5;19.47216235422428;-0.03858256943494332;-1
477;2024-12-10 18:00:00+00:00;73.07;73.07;71.41;71.89;225360;2034;72.026172;4.81300054252668;5.7251833226541455;-0.9121827801274653;-0.9121827801274653;-0.27139451141326276;-0.10135364223638543;72.92771548256451;0.14196493100982172;73.33918969217459;0.3803254656871571;73.48204644898179;0.8598830551537952;71.7620815751078;0.5791457139711416;68.45510155033348;0.6267235513165769;-0.009370263194157265;-0.000752733172816833;-0.004387495826559997;-0.0018576850237012922;0.004901577290262479;0.00760320059077043;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;43.42508513738642;0.43425085137386416;0.02708150722069731;-0.13904833341489894;0;1;1.1799999999999926;0.6400000000000006;1.8437499971191276;-1.0;1.8400000000000034;-0.031249999951187837;-0.10601562466875478;17643320.0;-225360.0;-0.012612011631525144;-129945.4;-1509115.1499999985;49.756627445911356;22.133372554088645;1.4448326522562052;110.79646017699115;0.9447282861124013;74.25;71.41;180294.5;18.91862823803664;-0.019891500904159226;-1
478;2024-12-10 19:00:00+00:00;71.85;72.35;70.89;70.89;143833;1682;71.696341;4.475216086903387;5.60018659907907;-1.1249705121756826;-1.1249705121756826;-0.33778445562329296;-0.12499672357507574;72.24847698837634;0.21321321577392707;72.89388247541557;0.3442742632510631;73.2351848824121;0.9135522759274434;71.7278822976526;0.6114008971382615;68.50331736121797;0.6273363438102562;-0.04845637583892617;-0.016872826973948495;-0.012474410715822585;-0.006343662756173975;0.0027223229074042044;0.006388221934046825;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;39.921687705909285;0.39921687705909287;0.03376420464127067;-0.39227245068641525;0;1;0.9599999999999937;1.1799999999999926;0.813559321344441;-1.0;2.1799999999999926;-0.0338983050560239;-0.060120654882310075;17499487.0;-143833.0;-0.00815226385963641;-209970.0;-1509621.5500000007;49.79451407352013;21.095485926479867;1.4236508040892417;85.51307966706302;0.9479616757467594;73.07;70.89;184596.5;18.656655336706347;0.005360417548314226;0
479;2024-12-10 20:00:00+00:00;70.89;71.82;70.74;70.91;329246;3259;71.118966;4.172711369323181;5.457439076103481;-1.2847277067802993;-1.2847277067802993;-0.3025047175802058;-0.14274752297558901;71.80231799225089;0.2628996515049514;72.53317657079455;0.3342471624787332;73.01373870313475;0.9595676332263356;71.69580848205838;0.6483418469330314;68.55097444317404;0.632511824055198;-0.038378085164090026;-0.024057586998186165;-0.017180270529236753;-0.00939595590233704;0.0010628252096533655;0.005429481579314965;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;40.02725301578576;0.4002725301578576;0.03899883532895686;-0.2362530662340487;0;1;0.01999999999999602;0.9599999999999937;0.020833333311627934;1.0;-0.9399999999999977;0.020833333311627934;-0.000407986110260982;17828733.0;329246.0;0.018814608679671663;-85723.6;-1045200.6499999985;49.880812247656515;21.029187752343482;1.4215887192841665;101.02669530530838;1.4017204301075268;72.35;70.74;236539.5;18.48891592623954;0.017345931462417207;1
480;2024-12-11 14:00:00+00:00;72.975;72.975;68.07;69.59;306436;3323;69.908971;3.7803528262537753;5.28973045111851;-1.5093776248647348;-1.5093776248647348;-0.3923585430694061;-0.16770862498497063;71.0648786615006;0.30190978956660364;71.99805355792282;0.3646652423011881;72.68766835045525;1.002566583923944;71.61322775727179;0.6925153033701388;68.57154920667554;0.6408886716221722;-0.05615082056150821;-0.03477060845996733;-0.0242602390539348;-0.013850096662942369;-0.001244292228617072;0.004112943953815352;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;35.53198611098401;0.3553198611098401;0.050067225133249654;-0.3687026642963128;0;1;3.384999999999991;0.01999999999999602;169.24999153753365;-1.0;1.2999999999999972;0.9999999500000025;220.02497799754434;17522297.0;-306436.0;-0.01718776090258345;-96322.4;-1206249.6999999993;49.955498331429595;19.634501668570408;1.3930398519559422;92.21667168221487;1.2063165537270089;72.975;68.07;317841.0;19.491849455840466;0.03657134645782442;1
481;2024-12-11 15:00:00+00:00;69.66;70.78;68.54;70.27;272927;3061;69.756417;3.491655004506626;5.109922906457322;-1.6182679019506958;-1.6182679019506958;-0.2886978217471494;-0.17980754466118842;70.79991910766708;0.28543593566089837;71.68386200193684;0.4033313589964651;72.45741422184048;1.0318544835495838;71.5605521589474;0.737926728760096;68.60518189565225;0.6508840425137241;-0.03858256943494332;-0.03603509326586756;-0.026844105026488724;-0.01618767207997029;-0.002735741987952571;0.003209328882804615;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;39.359244985526516;0.39359244985526515;0.05433541571167258;-0.07638647918495824;0;1;0.6099999999999994;3.384999999999991;0.1802067946291859;1.0;-2.7049999999999983;0.1802067946291859;-0.08784349228657165;17795224.0;272927.0;0.015575982988988324;-14691.2;-797297.6999999993;50.02382976963362;20.246170230366374;1.4047305119100773;89.16269193074159;0.9522970030073629;72.975;68.07;289681.5;20.417634252395167;0.03173473744129791;1
482;2024-12-11 16:00:00+00:00;70.385;71.17;70.11;70.46;139041;1592;70.660492;3.249520234132234;4.9238826392248125;-1.6743624050925785;-1.6743624050925785;-0.2421347703743919;-0.18604026723250922;70.68661273844472;0.23175638775745114;71.46134163794832;0.4350650954399687;72.26718429595091;1.0420478088821954;71.51739325075339;0.7818873498649317;68.64191096702548;0.6617778452429306;-0.019891500904159226;-0.03073046686421415;-0.02560497412240474;-0.016532775170794288;-0.0034097160921721216;0.0027289334536249794;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;40.43708119325174;0.40437081193251745;0.056994357198356445;0.0363735758267358;0;0;0.07499999999998863;0.6099999999999994;0.1229508194705539;1.0;0.7999999999999972;-0.18852458985489282;-0.01854340225040725;17934265.0;139041.0;0.00781338858111602;58189.0;-523291.55000000075;50.058789390074956;20.401210609925037;1.4075450257286872;87.33731155778895;0.5987963891675026;71.17;68.54;205984.0;20.96903143825978;0.01589554357082039;1
483;2024-12-11 17:00:00+00:00;70.45;71.535;70.38;71.27;91292;1111;71.192606;3.104581556064872;4.741952530908819;-1.6373709748439467;-1.6373709748439467;-0.14493867806736205;-0.18193010831599388;70.88107515896316;0.157833515849365;71.42655224923044;0.42724101799158776;72.1722143630032;1.0297729987500894;71.50769155464542;0.8203420122433215;68.69395233401508;0.6713832347493681;0.005360417548314226;-0.018926375840880028;-0.020129675856955527;-0.014514478540821872;-0.0030698068303960783;0.002782857533627096;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;44.9847733064891;0.449847733064891;0.05705605844855672;0.262584689698532;0;0;0.8199999999999932;0.07499999999998863;10.933333187557125;1.0;0.8849999999999909;0.13333333155545452;1.2901332989289722;18025557.0;91292.0;0.0050903675171523055;105214.0;-314084.80000000075;50.082587089044175;21.18741291095582;1.4230494897015948;82.17101710171018;0.5782442748091603;71.535;70.11;115166.5;21.188632043688685;0.03128946260698757;1
484;2024-12-11 18:00:00+00:00;71.275;72.34;71.06;72.14;113232;1294;71.767462;3.0500196334493808;4.572759241162875;-1.5227396077134943;-1.5227396077134943;-0.0545619226154912;-0.1691932897459436;71.30071677264212;0.0727231995236222;71.55627002209764;0.3875851873403536;72.16914632843148;0.9481596174484817;71.53248796426716;0.8513129127152484;68.76219090165834;0.6784780475686942;0.017345931462417207;-0.006985863877861257;-0.013468409835097003;-0.011567581522393764;-0.002277964657195973;0.003081159096569682;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;49.50238352484905;0.49502383524849053;0.048814282127303016;0.5483943545503603;0;0;0.8649999999999949;0.8199999999999932;1.0548780474940538;1.0;1.6899999999999977;-0.006097560968185541;-0.010870389622526408;18138789.0;113232.0;0.006281747631987189;62011.2;-88584.64999999851;50.11323893313972;22.02676106686028;1.4395397610648961;87.50540958268934;0.9712284213159871;72.34;70.38;102262.0;20.764478823014;0.02619905738841143;1
485;2024-12-11 19:00:00+00:00;72.115;72.34;71.75;72.135;78090;925;72.127104;2.995080228575773;4.414991339904165;-1.4199111113283918;-1.4199111113283918;-0.0549394048736076;-0.1577679012587101;71.57881118176141;0.10297784562639824;71.66149365444352;0.3224337246815544;72.16589429715229;0.8130005540906201;71.55611588723708;0.8777903890128288;68.8289792006354;0.6841106290296363;0.03657134645782442;0.007231877826862907;-0.00467456947580581;-0.007178302250490261;-0.0007975044809916919;0.0037541808073194172;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;49.47691124939767;0.49476911249397676;0.043144788044776734;0.613407684902656;0;0;0.020000000000010232;0.8649999999999949;0.023121387256519032;1.0;0.8599999999999994;0.023121387256519032;0.00045975475185269153;18060699.0;-78090.0;-0.00430513856244763;107680.4;-84084.0;50.134323482090664;22.00067651790934;1.4388346144885864;84.42162162162163;0.8333333333333334;72.34;71.06;95661.0;20.372952773160442;0.013793581479170864;1
